molecule_chembl_id,canonical_smiles,target_pref_name,standard_type,standard_value,assay_description,bioactivity_class,assay_chembl_id
CHEMBL4092330,CCCOc1cccc(Cn2cc(-c3cc(C(F)(F)F)nc(S(C)(=O)=O)n3)ccc2=O)c1,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",EC50,69,Inhibition of SDHB in human U2OS cells over-expressing Bim assessed as inhibition of apoptosis preincubated for 1 hr followed by doxycyclin addition to induce Bim protein expression measured after 24 hrs by Cell Titer-Glo assay,active,CHEMBL3994501
CHEMBL4071549,CCOc1cccc(Cn2cc(-c3cc(C(F)(F)F)nc(S(C)(=O)=O)n3)ccc2=O)c1,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",EC50,110,Inhibition of SDHB in human U2OS cells over-expressing Bim assessed as inhibition of apoptosis preincubated for 1 hr followed by doxycyclin addition to induce Bim protein expression measured after 24 hrs by Cell Titer-Glo assay,active,CHEMBL3994501
CHEMBL4070501,COc1cccc(Cn2cc(-c3cc(C(F)(F)F)nc(S(C)(=O)=O)n3)ccc2=O)c1,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",EC50,57,Inhibition of SDHB in human U2OS cells over-expressing Bim assessed as inhibition of apoptosis preincubated for 1 hr followed by doxycyclin addition to induce Bim protein expression measured after 24 hrs by Cell Titer-Glo assay,active,CHEMBL3994501
CHEMBL4061878,CS(=O)(=O)c1nc(-c2ccc(=O)n(Cc3ccc(Cl)cc3)c2)cc(C(F)(F)F)n1,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",EC50,66,Inhibition of SDHB in human U2OS cells over-expressing Bim assessed as inhibition of apoptosis preincubated for 1 hr followed by doxycyclin addition to induce Bim protein expression measured after 24 hrs by Cell Titer-Glo assay,active,CHEMBL3994501
CHEMBL4089942,CS(=O)(=O)c1nc(-c2ccc(=O)n(Cc3cccc(Cl)c3)c2)cc(C(F)(F)F)n1,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",EC50,257,Inhibition of SDHB in human U2OS cells over-expressing Bim assessed as inhibition of apoptosis preincubated for 1 hr followed by doxycyclin addition to induce Bim protein expression measured after 24 hrs by Cell Titer-Glo assay,active,CHEMBL3994501
CHEMBL1430895,CS(=O)(=O)c1nc(-c2cccs2)cc(C(F)(F)F)n1,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",EC50,749,Inhibition of SDHB in human U2OS cells over-expressing Bim assessed as inhibition of apoptosis preincubated for 1 hr followed by doxycyclin addition to induce Bim protein expression measured after 24 hrs by Cell Titer-Glo assay,active,CHEMBL3994501
CHEMBL4078870,COc1ccc(Cn2cc(-c3cc(C(F)(F)F)nc(S(=O)(=O)CCCC(=O)NC45CC6CC(CC(C6)C4)C5)n3)ccc2=O)cc1OC,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",EC50,0.42,Inhibition of SDHB in human U2OS cells over-expressing Bim assessed as inhibition of apoptosis preincubated for 1 hr followed by doxycyclin addition to induce Bim protein expression measured after 24 hrs by Cell Titer-Glo assay,active,CHEMBL3994501
CHEMBL4102499,COc1ccc(Cn2cc(-c3cc(C(F)(F)F)nc(S(=O)(=O)CCCC(N)=O)n3)ccc2=O)cc1OC,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",EC50,20000,Inhibition of SDHB in human U2OS cells over-expressing Bim assessed as inhibition of apoptosis preincubated for 1 hr followed by doxycyclin addition to induce Bim protein expression measured after 24 hrs by Cell Titer-Glo assay,intermediate,CHEMBL3994501
CHEMBL4063532,CS(=O)(=O)c1nc(-c2ccc(=O)n(Cc3ccc(C#N)cc3)c2)cc(C(F)(F)F)n1,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",EC50,3489,Inhibition of SDHB in human U2OS cells over-expressing Bim assessed as inhibition of apoptosis preincubated for 1 hr followed by doxycyclin addition to induce Bim protein expression measured after 24 hrs by Cell Titer-Glo assay,intermediate,CHEMBL3994501
CHEMBL4074296,CS(=O)(=O)c1nc(-c2ccc(=O)n(Cc3cccc(C#N)c3)c2)cc(C(F)(F)F)n1,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",EC50,4060,Inhibition of SDHB in human U2OS cells over-expressing Bim assessed as inhibition of apoptosis preincubated for 1 hr followed by doxycyclin addition to induce Bim protein expression measured after 24 hrs by Cell Titer-Glo assay,intermediate,CHEMBL3994501
CHEMBL4100077,C#Cc1cccc(Cn2cc(-c3cc(C(F)(F)F)nc(S(C)(=O)=O)n3)ccc2=O)c1,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",EC50,4477,Inhibition of SDHB in human U2OS cells over-expressing Bim assessed as inhibition of apoptosis preincubated for 1 hr followed by doxycyclin addition to induce Bim protein expression measured after 24 hrs by Cell Titer-Glo assay,intermediate,CHEMBL3994501
CHEMBL4097672,CS(=O)(=O)c1nc(-c2ccc(=O)n(Cc3cccc(O)c3)c2)cc(C(F)(F)F)n1,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",EC50,1821,Inhibition of SDHB in human U2OS cells over-expressing Bim assessed as inhibition of apoptosis preincubated for 1 hr followed by doxycyclin addition to induce Bim protein expression measured after 24 hrs by Cell Titer-Glo assay,intermediate,CHEMBL3994501
CHEMBL4063455,CS(=O)(=O)c1nc(-c2ccc(=O)n(Cc3ccccc3Cl)c2)cc(C(F)(F)F)n1,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",EC50,1143,Inhibition of SDHB in human U2OS cells over-expressing Bim assessed as inhibition of apoptosis preincubated for 1 hr followed by doxycyclin addition to induce Bim protein expression measured after 24 hrs by Cell Titer-Glo assay,intermediate,CHEMBL3994501
CHEMBL4085084,CS(=O)(=O)c1nc(-c2ccc(=O)n(Cc3ccccc3)c2)cc(C(F)(F)F)n1,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",EC50,1157,Inhibition of SDHB in human U2OS cells over-expressing Bim assessed as inhibition of apoptosis preincubated for 1 hr followed by doxycyclin addition to induce Bim protein expression measured after 24 hrs by Cell Titer-Glo assay,intermediate,CHEMBL3994501
CHEMBL4067221,CS(=O)(=O)c1nc(-c2ccc(=O)[nH]c2)cc(C(F)(F)F)n1,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",EC50,20000,Inhibition of SDHB in human U2OS cells over-expressing Bim assessed as inhibition of apoptosis preincubated for 1 hr followed by doxycyclin addition to induce Bim protein expression measured after 24 hrs by Cell Titer-Glo assay,intermediate,CHEMBL3994501
CHEMBL4088482,CS(=O)(=O)c1nc(-c2cccc(Oc3ccccc3)c2)cc(C(F)(F)F)n1,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",EC50,8756,Inhibition of SDHB in human U2OS cells over-expressing Bim assessed as inhibition of apoptosis preincubated for 1 hr followed by doxycyclin addition to induce Bim protein expression measured after 24 hrs by Cell Titer-Glo assay,intermediate,CHEMBL3994501
CHEMBL4104840,CN(C)C(=O)c1cccc(-c2cc(C(F)(F)F)nc(S(C)(=O)=O)n2)c1,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",EC50,20000,Inhibition of SDHB in human U2OS cells over-expressing Bim assessed as inhibition of apoptosis preincubated for 1 hr followed by doxycyclin addition to induce Bim protein expression measured after 24 hrs by Cell Titer-Glo assay,intermediate,CHEMBL3994501
CHEMBL4080611,COC(=O)c1ccc(-c2cc(C(F)(F)F)nc(S(C)(=O)=O)n2)cc1,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",EC50,20000,Inhibition of SDHB in human U2OS cells over-expressing Bim assessed as inhibition of apoptosis preincubated for 1 hr followed by doxycyclin addition to induce Bim protein expression measured after 24 hrs by Cell Titer-Glo assay,intermediate,CHEMBL3994501
CHEMBL4086039,COC(=O)c1cccc(-c2cc(C(F)(F)F)nc(S(C)(=O)=O)n2)c1,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",EC50,3516,Inhibition of SDHB in human U2OS cells over-expressing Bim assessed as inhibition of apoptosis preincubated for 1 hr followed by doxycyclin addition to induce Bim protein expression measured after 24 hrs by Cell Titer-Glo assay,intermediate,CHEMBL3994501
CHEMBL4103961,COC(=O)c1ccccc1-c1cc(C(F)(F)F)nc(S(C)(=O)=O)n1,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",EC50,7033,Inhibition of SDHB in human U2OS cells over-expressing Bim assessed as inhibition of apoptosis preincubated for 1 hr followed by doxycyclin addition to induce Bim protein expression measured after 24 hrs by Cell Titer-Glo assay,intermediate,CHEMBL3994501
CHEMBL4078150,Cc1ccc(-c2cc(C(F)(F)F)nc(S(C)(=O)=O)n2)cc1,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",EC50,6355,Inhibition of SDHB in human U2OS cells over-expressing Bim assessed as inhibition of apoptosis preincubated for 1 hr followed by doxycyclin addition to induce Bim protein expression measured after 24 hrs by Cell Titer-Glo assay,intermediate,CHEMBL3994501
CHEMBL4096202,Cc1cccc(-c2cc(C(F)(F)F)nc(S(C)(=O)=O)n2)c1,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",EC50,3487,Inhibition of SDHB in human U2OS cells over-expressing Bim assessed as inhibition of apoptosis preincubated for 1 hr followed by doxycyclin addition to induce Bim protein expression measured after 24 hrs by Cell Titer-Glo assay,intermediate,CHEMBL3994501
CHEMBL4104624,Cc1ccccc1-c1cc(C(F)(F)F)nc(S(C)(=O)=O)n1,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",EC50,6642,Inhibition of SDHB in human U2OS cells over-expressing Bim assessed as inhibition of apoptosis preincubated for 1 hr followed by doxycyclin addition to induce Bim protein expression measured after 24 hrs by Cell Titer-Glo assay,intermediate,CHEMBL3994501
CHEMBL1492648,CS(=O)(=O)c1nc(-c2ccccc2)cc(C(F)(F)F)n1,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",EC50,2201,Inhibition of SDHB in human U2OS cells over-expressing Bim assessed as inhibition of apoptosis preincubated for 1 hr followed by doxycyclin addition to induce Bim protein expression measured after 24 hrs by Cell Titer-Glo assay,intermediate,CHEMBL3994501
CHEMBL4081324,CS(=O)(=O)c1nc(-c2cccs2)cc(C2CCC(=O)N2)n1,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",EC50,20000,Inhibition of SDHB in human U2OS cells over-expressing Bim assessed as inhibition of apoptosis preincubated for 1 hr followed by doxycyclin addition to induce Bim protein expression measured after 24 hrs by Cell Titer-Glo assay,intermediate,CHEMBL3994501
CHEMBL4105576,CS(=O)(=O)c1nc(-c2cccs2)cc(-c2cccs2)n1,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",EC50,20000,Inhibition of SDHB in human U2OS cells over-expressing Bim assessed as inhibition of apoptosis preincubated for 1 hr followed by doxycyclin addition to induce Bim protein expression measured after 24 hrs by Cell Titer-Glo assay,intermediate,CHEMBL3994501
CHEMBL4089190,CS(=O)(=O)c1nc(N=[N+]=[N-])cc(-c2cccs2)n1,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",EC50,20000,Inhibition of SDHB in human U2OS cells over-expressing Bim assessed as inhibition of apoptosis preincubated for 1 hr followed by doxycyclin addition to induce Bim protein expression measured after 24 hrs by Cell Titer-Glo assay,intermediate,CHEMBL3994501
CHEMBL4068001,Cc1cc(-c2cccs2)nc(S(C)(=O)=O)n1,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",EC50,20000,Inhibition of SDHB in human U2OS cells over-expressing Bim assessed as inhibition of apoptosis preincubated for 1 hr followed by doxycyclin addition to induce Bim protein expression measured after 24 hrs by Cell Titer-Glo assay,intermediate,CHEMBL3994501
CHEMBL4062092,O=S(=O)(Cc1ccc(-c2ccccc2)cc1)c1nc(-c2cccs2)cc(C(F)(F)F)n1,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",EC50,4207,Inhibition of SDHB in human U2OS cells over-expressing Bim assessed as inhibition of apoptosis preincubated for 1 hr followed by doxycyclin addition to induce Bim protein expression measured after 24 hrs by Cell Titer-Glo assay,intermediate,CHEMBL3994501
CHEMBL4090123,O=S(=O)(CCc1ccccc1)c1nc(-c2cccs2)cc(C(F)(F)F)n1,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",EC50,1591,Inhibition of SDHB in human U2OS cells over-expressing Bim assessed as inhibition of apoptosis preincubated for 1 hr followed by doxycyclin addition to induce Bim protein expression measured after 24 hrs by Cell Titer-Glo assay,intermediate,CHEMBL3994501
CHEMBL4070722,CCOC(=O)CCS(=O)(=O)c1nc(-c2cccs2)cc(C(F)(F)F)n1,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",EC50,1135,Inhibition of SDHB in human U2OS cells over-expressing Bim assessed as inhibition of apoptosis preincubated for 1 hr followed by doxycyclin addition to induce Bim protein expression measured after 24 hrs by Cell Titer-Glo assay,intermediate,CHEMBL3994501
CHEMBL4097841,CCS(=O)(=O)c1nc(-c2cccs2)cc(C(F)(F)F)n1,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",EC50,1428,Inhibition of SDHB in human U2OS cells over-expressing Bim assessed as inhibition of apoptosis preincubated for 1 hr followed by doxycyclin addition to induce Bim protein expression measured after 24 hrs by Cell Titer-Glo assay,intermediate,CHEMBL3994501
CHEMBL4103147,Cc1ccc(O)c(NC(=O)CCCS(=O)(=O)c2nc(-c3cccs3)cc(C(F)(F)F)n2)c1,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",EC50,4000,Inhibition of SDHB in human U2OS cells over-expressing Bim assessed as inhibition of apoptosis preincubated for 1 hr followed by doxycyclin addition to induce Bim protein expression measured after 24 hrs by Cell Titer-Glo assay,intermediate,CHEMBL3994501
