molecule_chembl_id,canonical_smiles,target_pref_name,standard_type,standard_value,assay_description,bioactivity_class,assay_chembl_id
CHEMBL3431514,O=C(Nc1ccc(-c2nnn[nH]2)cc1)c1cccc(NS(=O)(=O)c2cccc(Cl)c2)c1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431516,NS(=O)(=O)c1cccc(-c2noc([C@H]3CCCCN3C(=O)COc3ccccc3)n2)c1,Carnitine palmitoyltransferase 2,IC50,57912.2,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431517,O=C(O)c1cccc(-c2noc([C@H]3CCCCN3C(=O)COc3ccccc3)n2)c1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431521,O=C(O)c1ccc(NC(=O)c2ccc(Cl)c(NS(=O)(=O)c3cc(Cl)cc(Cl)c3)c2)cc1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431523,O=C(COc1ccccc1)N1CCCC[C@@H]1c1nc(-c2ccc(Cl)cc2)no1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431526,O=C(c1cc(-c2noc([C@H]3CCCCN3C(=O)COc3ccccc3)n2)ccn1)N1CCOCC1,Carnitine palmitoyltransferase 2,IC50,89687,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431528,Nc1cccc(-c2n[nH]c([C@H]3CCCCN3C(=O)COc3ccccc3)n2)c1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431529,CC(=O)Nc1cccc(-c2n[nH]c([C@H]3CCCCN3C(=O)COc3ccccc3)n2)c1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431530,CS(=O)(=O)Nc1cccc(-c2n[nH]c([C@H]3CCCCN3C(=O)COc3ccccc3)n2)c1,Carnitine palmitoyltransferase 2,IC50,82834.4,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431531,NC(=O)c1cccc(-c2n[nH]c([C@H]3CCCCN3C(=O)COc3ccccc3)n2)c1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431532,O=C(O)c1ccc(C(=O)Nc2nn(Cc3ccc(OC(F)F)cc3)c3ccc(F)cc23)cc1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431533,COc1ccc(Cl)cc1S(=O)(=O)Nc1cccc(C(=O)Nc2ccc(-c3nnn[nH]3)cc2)c1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431534,O=C(COc1ccccc1)N1CCNCC1c1nc(-c2ccc(N3CCOCC3)cc2)no1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431460,O=C1Cc2ccc(-c3noc([C@H]4CCCCN4C(=O)COc4ccccc4)n3)cc2N1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431538,O=C(Nc1ccc(-c2nnn[nH]2)cc1)c1nn(Cc2ccc(OC(F)F)cc2)c2ccc(F)cc12,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431539,CN1CCN(C(=O)COc2ccccc2)[C@@H](c2nc(-c3cccc(C(F)(F)F)c3)n[nH]2)C1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431540,O=C1Cc2cc(-c3noc([C@H]4CCCCN4C(=O)COc4ccccc4)n3)ccc2N1,Carnitine palmitoyltransferase 2,IC50,53485.75,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431541,COc1ccc(Cl)cc1S(=O)(=O)Nc1cccc(C#Cc2ccc(C(=O)O)cc2)c1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431543,O=C(NCc1ccc(-c2nnn[nH]2)cc1)c1nn(Cc2ccc(OC(F)F)cc2)c2ccc(F)cc12,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431544,COc1ccc(Cl)cc1S(=O)(=O)N1CCOc2ccc(C(=O)Nc3ccc(-c4noc(=O)[nH]4)cc3)cc21,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431546,O=C(Nc1ccc(C(=O)O)c(F)c1)c1ccc2c(c1)N(S(=O)(=O)c1cccc(C(F)(F)F)c1)CC2,Carnitine palmitoyltransferase 2,IC50,72168.9,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431553,O=C(Nc1ccc(C(=O)O)c(F)c1)c1ccc2c(c1)N(S(=O)(=O)c1cc(Cl)cc(Cl)c1)CCC2,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431556,O=C(COc1ccccc1)N1CCNC[C@@H]1c1nc(-c2ccc3[nH]cnc3c2)no1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431558,O=C1Cc2cc(-c3noc([C@H]4CNCCN4C(=O)COc4ccccc4)n3)ccc2N1,Carnitine palmitoyltransferase 2,IC50,93548.8,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431559,O=C(COc1ccccc1)N1CCCC[C@@H]1c1nc(-c2ccc(=O)[nH]c2)no1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431560,CN1CCN(C(=O)COc2ccccc2)[C@@H](c2nc(-c3ccc4[nH]nnc4c3)no2)C1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431561,NC(=O)c1n[nH]c2cc(-c3noc([C@H]4CCCCN4C(=O)COc4ccccc4)n3)ccc12,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431562,O=C(O)c1cncc(-c2noc([C@H]3CCCCN3C(=O)COc3ccccc3)n2)c1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431563,CCOC(=O)c1cncc(-c2noc([C@H]3CCCCN3C(=O)COc3ccccc3)n2)c1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431564,O=C(O)c1ccc(NC(=O)c2ccc(NS(=O)(=O)c3cc(Cl)cc(Cl)c3)s2)cc1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431565,O=C(COc1ccccc1)N1CCCC[C@@H]1c1nc(-c2ccc3[nH]ncc3c2)n[nH]1,Carnitine palmitoyltransferase 2,IC50,61541.1,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431566,NC(=O)c1cncc(-c2noc([C@H]3CCCCN3C(=O)COc3ccccc3)n2)c1,Carnitine palmitoyltransferase 2,IC50,86328.1,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431567,CCOC(=O)c1cn2ccc(-c3noc([C@H]4CCCCN4C(=O)COc4ccccc4)n3)cc2n1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431569,O=C(NCCO)c1cccc(-c2n[nH]c([C@H]3CCCCN3C(=O)COc3ccccc3)n2)c1,Carnitine palmitoyltransferase 2,IC50,70045.2,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431570,COC[C@@H]1CCN(NC(=O)c2cccc(-c3n[nH]c([C@H]4CCCCN4C(=O)COc4ccccc4)n3)c2)C1,Carnitine palmitoyltransferase 2,IC50,73572.8,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431575,COc1ccc(Cl)cc1S(=O)(=O)N1CCc2ccc(C#Cc3ccc(C(=O)O)cc3)cc21,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431576,COc1ccc(Cl)cc1S(=O)(=O)N1CCNc2ccc(C(=O)Nc3ccc(C(=O)O)cc3)cc21,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431578,CCC(=O)Nc1cccc(-c2n[nH]c([C@H]3CCCCN3C(=O)COc3ccccc3)n2)c1,Carnitine palmitoyltransferase 2,IC50,76238.9,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431580,Cc1cc(C(=O)Nc2ccc(-c3nnn[nH]3)cc2)nn1Cc1ccc(OC(F)F)cc1,Carnitine palmitoyltransferase 2,IC50,81604.7,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431581,CC(=O)Nc1cccc(-c2nc([C@H]3CCCCN3C(=O)COc3ccccc3)no2)c1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431582,CCNC(=O)Nc1cccc(-c2n[nH]c([C@H]3CCCCN3C(=O)COc3ccccc3)n2)c1,Carnitine palmitoyltransferase 2,IC50,62877.3,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431583,O=C1CCN1c1cccc(-c2n[nH]c([C@H]3CCCCN3C(=O)COc3ccccc3)n2)c1,Carnitine palmitoyltransferase 2,IC50,74693.3,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431586,COc1ccc(Cl)cc1S(=O)(=O)N[C@@H]1CCCN(C(=O)COc2ccccc2)C1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431592,O=C(COc1ccccc1)N1CCCC[C@@H]1c1nc(-c2cc[nH]c(=O)c2)no1,Carnitine palmitoyltransferase 2,IC50,88665.3,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431594,Nc1cc(-c2n[nH]c([C@H]3CCCCN3C(=O)COc3ccccc3)n2)ccn1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431603,O=C(Nc1ccc(C(=O)O)c(F)c1)c1ccc2c(c1)N(S(=O)(=O)c1cccc(Cl)c1)CCO2,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431609,CN(C)C(=O)c1ccc(-c2noc(C3C4CC4CN3C(=O)COc3ccccc3)n2)cc1,Carnitine palmitoyltransferase 2,IC50,57056.25,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431610,COc1ccc(Cl)cc1S(=O)(=O)N1CCNc2ccc(C(=O)Nc3ccc(C(=O)O)c(F)c3)cc21,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431614,NC(=O)c1cncc(-c2noc([C@H]3COCCN3C(=O)COc3ccccc3)n2)c1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431615,N#Cc1cncc(-c2noc([C@H]3CCCCN3C(=O)COc3ccccc3)n2)c1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431619,O=C(NC1CC1)c1cncc(-c2noc([C@H]3CCCCN3C(=O)COc3ccccc3)n2)c1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431620,O=C1Cc2cc(-c3noc(C4C5CC5CN4C(=O)COc4ccccc4)n3)ccc2N1,Carnitine palmitoyltransferase 2,IC50,94356.9,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431895,COc1ccc(Cl)cc1S(=O)(=O)N1COc2c(F)cc(C(=O)Nc3ccc(C(=O)O)cc3)cc21,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431902,NC(=O)COc1cccc(-c2noc([C@H]3CCCCN3C(=O)COc3ccccc3)n2)c1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431903,COc1ccc(Cl)cc1S(=O)(=O)N1CCOc2c(F)cc(C(=O)Nc3ccc(C(=O)O)cc3)cc21,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431904,N#Cc1ccc(-c2nc([C@H]3CCCCN3C(=O)COc3ccccc3)no2)cc1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431905,N#Cc1cccc(-c2nc([C@H]3CCCCN3C(=O)COc3ccccc3)no2)c1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431906,Nc1cncc(-c2nc([C@H]3CCCCN3C(=O)COc3ccccc3)no2)c1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431908,COc1ccc(Cl)cc1Sc1cn(C)c2ccc(C(=O)Nc3ccc(C(=O)O)cc3)cc12,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431910,Cc1ncc(-c2noc([C@H]3CCCCN3C(=O)COc3ccccc3)n2)c(=O)[nH]1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431911,NS(=O)(=O)c1ccc(-c2noc(C3C4CC4CN3C(=O)COc3ccccc3)n2)cc1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431917,COc1ccc(Cl)cc1S(=O)(=O)N1COc2c(Cl)cc(C(=O)Nc3ccc(C(=O)O)cc3)cc21,Carnitine palmitoyltransferase 2,IC50,68234.5,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431464,Cc1nnsc1-c1noc([C@H]2CCCCN2C(=O)COc2ccccc2)n1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431465,CCn1c(C)nc(Cl)c1-c1noc([C@H]2CCCCN2C(=O)COc2ccccc2)n1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431466,Cn1cnc(Br)c1-c1noc([C@H]2CCCCN2C(=O)COc2ccccc2)n1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431467,Cc1cc(-c2noc([C@H]3CCCCN3C(=O)COc3ccccc3)n2)n(C)n1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431468,Cc1nn(C)c(-c2noc([C@H]3CCCCN3C(=O)COc3ccccc3)n2)c1Cl,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431469,Cc1cc(-c2noc([C@H]3CCCCN3C(=O)COc3ccccc3)n2)no1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431470,COc1ccc(Cl)cc1S(=O)(=O)N1COc2ccc(C(=O)Nc3nc(CC(=O)O)cs3)cc21,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431471,COc1ccc(Cl)cc1S(=O)(=O)N1COc2ccc(C(=O)Nc3ccc(CC(=O)O)cc3)cc21,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431472,COc1ccc(Cl)cc1S(=O)(=O)N1CCSc2ccc(C(=O)Nc3ccc(C(=O)O)cc3)cc21,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431473,O=C(COc1ccccc1)N1CCCC[C@@H]1c1noc(C2CCCCC2)n1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431474,COC1CCC(c2nc([C@H]3CCCCN3C(=O)COc3ccccc3)no2)CC1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431475,O=C(COc1ccccc1)N1CCCC[C@@H]1c1noc(C2C[C@@H]3CC[C@H]2C3)n1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431476,COC(=O)[C@H]1CCCC[C@@H]1c1nc([C@H]2CCCCN2C(=O)COc2ccccc2)no1,Carnitine palmitoyltransferase 2,IC50,85531.8,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431477,CCn1cc(Sc2cc(Cl)ccc2OC)c2cc(C(=O)Nc3ccc(C(=O)O)cc3)ccc21,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431480,Nc1ncc(Cl)c(-c2nc([C@H]3CCCCN3C(=O)COc3ccccc3)no2)n1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431481,O=C(COc1ccccc1)N1CCCC[C@@H]1c1noc(-c2ccc(-n3cncn3)cc2)n1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
CHEMBL3431482,O=C(COc1ccccc1)N1CCCC[C@@H]1c1noc(-c2ccc(-n3cnnn3)cc2)n1,Carnitine palmitoyltransferase 2,IC50,100000,SUPPLEMENTARY: Inhibition of Carnitine palmitoyltransferase 2,inactive,CHEMBL3431934
