molecule_chembl_id,canonical_smiles,target_pref_name,standard_type,standard_value,assay_description,bioactivity_class,assay_chembl_id
CHEMBL4635298,COc1ccc(C(=O)N2[C@H](C)CN(C(=O)c3cc(NC(C)=O)ccc3F)C[C@H]2C)c(F)c1,"Carbamoyl-phosphate synthase [ammonia], mitochondrial",IC50,66000,Allosteric inhibition of His-tagged CPS1 (unknown origin) expressed in baculovirus infected Sf21 insect cells assessed as reduction in ADP level preincubated for 20 mins followed by ATP addition measured after 60 mins by ADP-Glo assay,inactive,CHEMBL4619220
CHEMBL4639921,COc1ccc(C(=O)N2[C@H](C)CN(C(=O)c3ccc4[nH]ccc4c3)C[C@H]2C)c(F)c1,"Carbamoyl-phosphate synthase [ammonia], mitochondrial",IC50,66000,Allosteric inhibition of His-tagged CPS1 (unknown origin) expressed in baculovirus infected Sf21 insect cells assessed as reduction in ADP level preincubated for 20 mins followed by ATP addition measured after 60 mins by ADP-Glo assay,inactive,CHEMBL4619220
CHEMBL4649609,Cc1csc(NC(=O)C2CCN(C(=O)N(C)Cc3ccccc3)CC2)n1,"Carbamoyl-phosphate synthase [ammonia], mitochondrial",IC50,1500,Allosteric inhibition of His-tagged CPS1 (unknown origin) expressed in baculovirus infected Sf21 insect cells assessed as reduction in ADP level preincubated for 20 mins followed by ATP addition measured after 60 mins by ADP-Glo assay,intermediate,CHEMBL4619220
CHEMBL4647565,COc1ccc(C(=O)N2CCN(C(=O)c3ccc(OC)cc3F)CC2)c(F)c1,"Carbamoyl-phosphate synthase [ammonia], mitochondrial",IC50,7800,Allosteric inhibition of His-tagged CPS1 (unknown origin) expressed in baculovirus infected Sf21 insect cells assessed as reduction in ADP level preincubated for 20 mins followed by ATP addition measured after 60 mins by ADP-Glo assay,intermediate,CHEMBL4619220
CHEMBL4633826,COc1ccc(C(=O)C2CCN(C(=O)c3ccc(OC)cc3F)CC2)c(F)c1,"Carbamoyl-phosphate synthase [ammonia], mitochondrial",IC50,21500,Allosteric inhibition of His-tagged CPS1 (unknown origin) expressed in baculovirus infected Sf21 insect cells assessed as reduction in ADP level preincubated for 20 mins followed by ATP addition measured after 60 mins by ADP-Glo assay,intermediate,CHEMBL4619220
CHEMBL4644739,COc1ccc(C(=O)N2CCCN(C(=O)c3ccc(OC)cc3F)CC2)c(F)c1,"Carbamoyl-phosphate synthase [ammonia], mitochondrial",IC50,18900,Allosteric inhibition of His-tagged CPS1 (unknown origin) expressed in baculovirus infected Sf21 insect cells assessed as reduction in ADP level preincubated for 20 mins followed by ATP addition measured after 60 mins by ADP-Glo assay,intermediate,CHEMBL4619220
CHEMBL4634479,COc1ccc(C(=O)N2CCN(C(=O)c3ccc(OC)cc3F)C(C)C2)c(F)c1,"Carbamoyl-phosphate synthase [ammonia], mitochondrial",IC50,5200,Allosteric inhibition of His-tagged CPS1 (unknown origin) expressed in baculovirus infected Sf21 insect cells assessed as reduction in ADP level preincubated for 20 mins followed by ATP addition measured after 60 mins by ADP-Glo assay,intermediate,CHEMBL4619220
CHEMBL4642964,COc1ccc(C(=O)N2CC(C)N(C(=O)c3ccc(OC)cc3F)C(C)C2)c(F)c1,"Carbamoyl-phosphate synthase [ammonia], mitochondrial",IC50,6300,Allosteric inhibition of His-tagged CPS1 (unknown origin) expressed in baculovirus infected Sf21 insect cells assessed as reduction in ADP level preincubated for 20 mins followed by ATP addition measured after 60 mins by ADP-Glo assay,intermediate,CHEMBL4619220
CHEMBL4644707,COc1ccc(C(=O)N2CCN(C(=O)c3ccc(OC)cc3F)C(C)C2C)c(F)c1,"Carbamoyl-phosphate synthase [ammonia], mitochondrial",IC50,36000,Allosteric inhibition of His-tagged CPS1 (unknown origin) expressed in baculovirus infected Sf21 insect cells assessed as reduction in ADP level preincubated for 20 mins followed by ATP addition measured after 60 mins by ADP-Glo assay,intermediate,CHEMBL4619220
CHEMBL4643786,COc1ccc(C(=O)N2CC(C)N(C(=O)c3ccc(OC)cc3F)CC2C)c(F)c1,"Carbamoyl-phosphate synthase [ammonia], mitochondrial",IC50,11400,Allosteric inhibition of His-tagged CPS1 (unknown origin) expressed in baculovirus infected Sf21 insect cells assessed as reduction in ADP level preincubated for 20 mins followed by ATP addition measured after 60 mins by ADP-Glo assay,intermediate,CHEMBL4619220
CHEMBL4637265,COc1ccc(C(=O)N2C[C@H](C)N(C(=O)c3ccc(OC)cc3F)[C@H](C)C2)c(F)c1,"Carbamoyl-phosphate synthase [ammonia], mitochondrial",IC50,6900,Allosteric inhibition of His-tagged CPS1 (unknown origin) expressed in baculovirus infected Sf21 insect cells assessed as reduction in ADP level preincubated for 20 mins followed by ATP addition measured after 60 mins by ADP-Glo assay,intermediate,CHEMBL4619220
CHEMBL4635675,COc1ccc(C(=O)N2C[C@H](C)N(C(=O)c3ccc(OC)cc3F)[C@@H](C)C2)c(F)c1,"Carbamoyl-phosphate synthase [ammonia], mitochondrial",IC50,6500,Allosteric inhibition of His-tagged CPS1 (unknown origin) expressed in baculovirus infected Sf21 insect cells assessed as reduction in ADP level preincubated for 20 mins followed by ATP addition measured after 60 mins by ADP-Glo assay,intermediate,CHEMBL4619220
CHEMBL4647643,COc1ccc(C(=O)N2[C@H](C)CN(C(=O)c3ccc(C)cc3F)C[C@H]2C)c(F)c1,"Carbamoyl-phosphate synthase [ammonia], mitochondrial",IC50,2200,Allosteric inhibition of His-tagged CPS1 (unknown origin) expressed in baculovirus infected Sf21 insect cells assessed as reduction in ADP level preincubated for 20 mins followed by ATP addition measured after 60 mins by ADP-Glo assay,intermediate,CHEMBL4619220
CHEMBL4649456,COc1ccc(C(=O)N2[C@H](C)CN(C(=O)c3ccc(F)cc3F)C[C@H]2C)c(F)c1,"Carbamoyl-phosphate synthase [ammonia], mitochondrial",IC50,2600,Allosteric inhibition of His-tagged CPS1 (unknown origin) expressed in baculovirus infected Sf21 insect cells assessed as reduction in ADP level preincubated for 20 mins followed by ATP addition measured after 60 mins by ADP-Glo assay,intermediate,CHEMBL4619220
CHEMBL4639378,COc1ccc(C(=O)N2C[C@@H](C)N(C(=O)c3ccc(OC(C)C)cc3F)[C@H](C)C2)c(F)c1,"Carbamoyl-phosphate synthase [ammonia], mitochondrial",IC50,1400,Allosteric inhibition of His-tagged CPS1 (unknown origin) expressed in baculovirus infected Sf21 insect cells assessed as reduction in ADP level preincubated for 20 mins followed by ATP addition measured after 60 mins by ADP-Glo assay,intermediate,CHEMBL4619220
CHEMBL4648689,COc1ccc(C(=O)N2C[C@@H](C)N(C(=O)c3ccc(F)cc3F)[C@H](C)C2)c(F)c1,"Carbamoyl-phosphate synthase [ammonia], mitochondrial",IC50,1300,Allosteric inhibition of His-tagged CPS1 (unknown origin) expressed in baculovirus infected Sf21 insect cells assessed as reduction in ADP level preincubated for 20 mins followed by ATP addition measured after 60 mins by ADP-Glo assay,intermediate,CHEMBL4619220
CHEMBL4632591,COc1ccc(C(=O)N2C[C@@H](C)N(C(=O)c3cc(OC)ccc3F)[C@H](C)C2)c(F)c1,"Carbamoyl-phosphate synthase [ammonia], mitochondrial",IC50,5100,Allosteric inhibition of His-tagged CPS1 (unknown origin) expressed in baculovirus infected Sf21 insect cells assessed as reduction in ADP level preincubated for 20 mins followed by ATP addition measured after 60 mins by ADP-Glo assay,intermediate,CHEMBL4619220
CHEMBL4648301,COc1ccc(C(=O)N2[C@H](C)CN(C(=O)c3ccc4ccn(C)c4c3)C[C@H]2C)c(F)c1,"Carbamoyl-phosphate synthase [ammonia], mitochondrial",IC50,31000,Allosteric inhibition of His-tagged CPS1 (unknown origin) expressed in baculovirus infected Sf21 insect cells assessed as reduction in ADP level preincubated for 20 mins followed by ATP addition measured after 60 mins by ADP-Glo assay,intermediate,CHEMBL4619220
CHEMBL4641727,COc1ccc(C(=O)N2[C@H](C)CN(C(=O)c3ccc4nc[nH]c4c3)C[C@H]2C)c(F)c1,"Carbamoyl-phosphate synthase [ammonia], mitochondrial",IC50,4900,Allosteric inhibition of His-tagged CPS1 (unknown origin) expressed in baculovirus infected Sf21 insect cells assessed as reduction in ADP level preincubated for 20 mins followed by ATP addition measured after 60 mins by ADP-Glo assay,intermediate,CHEMBL4619220
CHEMBL4648273,COc1ccc(C(=O)N2[C@H](C)CN(C(=O)c3ccc4c(c3)NCC4)C[C@H]2C)c(F)c1,"Carbamoyl-phosphate synthase [ammonia], mitochondrial",IC50,6400,Allosteric inhibition of His-tagged CPS1 (unknown origin) expressed in baculovirus infected Sf21 insect cells assessed as reduction in ADP level preincubated for 20 mins followed by ATP addition measured after 60 mins by ADP-Glo assay,intermediate,CHEMBL4619220
CHEMBL4644645,COc1ccc(C(=O)N2[C@H](C)CN(C(=O)c3ccc4c(c3)N(C)CC4)C[C@H]2C)c(F)c1,"Carbamoyl-phosphate synthase [ammonia], mitochondrial",IC50,7700,Allosteric inhibition of His-tagged CPS1 (unknown origin) expressed in baculovirus infected Sf21 insect cells assessed as reduction in ADP level preincubated for 20 mins followed by ATP addition measured after 60 mins by ADP-Glo assay,intermediate,CHEMBL4619220
