molecule_chembl_id,canonical_smiles,target_pref_name,standard_type,standard_value,assay_description,bioactivity_class,assay_chembl_id
CHEMBL3660728,CS(=O)(=O)Nc1ccc(-c2coc3cc(C#CC4CN(C(=O)C5CC5)C4)ccc3c2=O)cc1,Aldehyde dehydrogenase,IC50,5,"ALDH2 Assay: Standard ALDH2 reaction mixtures contained 150 uM formaldehyde, 2.5 mM NAD+, 10 mM MgCl2 and 10 nM recombinant human ALDH2 in 50 mM Hepes buffer, pH 7.4, 0.01% Tween 20 in a final volume of 50 ul using 384-well plates. After 60 min of pre-incubation of compound with ALDH2 and formaldehyde, the reaction was started by adding NAD+ and the reaction mixture was allowed to proceed for 90 minutes. Activity of the enzyme was determined by monitoring NADH formation using Perkin-Elmer Envision Reader with excitation and emission wavelengths set at 340 and 460 nm, respectively.",active,CHEMBL3705108
CHEMBL3660729,CS(=O)(=O)Nc1ccc(-c2coc3cc(C#CC4CCNCC4)ccc3c2=O)cc1,Aldehyde dehydrogenase,IC50,174,"ALDH2 Assay: Standard ALDH2 reaction mixtures contained 150 uM formaldehyde, 2.5 mM NAD+, 10 mM MgCl2 and 10 nM recombinant human ALDH2 in 50 mM Hepes buffer, pH 7.4, 0.01% Tween 20 in a final volume of 50 ul using 384-well plates. After 60 min of pre-incubation of compound with ALDH2 and formaldehyde, the reaction was started by adding NAD+ and the reaction mixture was allowed to proceed for 90 minutes. Activity of the enzyme was determined by monitoring NADH formation using Perkin-Elmer Envision Reader with excitation and emission wavelengths set at 340 and 460 nm, respectively.",active,CHEMBL3705108
CHEMBL3660730,CS(=O)(=O)Nc1ccc(-c2coc3cc(C#CC4CCN(C(=O)C5CC5)CC4)ccc3c2=O)cc1,Aldehyde dehydrogenase,IC50,6.5,"ALDH2 Assay: Standard ALDH2 reaction mixtures contained 150 uM formaldehyde, 2.5 mM NAD+, 10 mM MgCl2 and 10 nM recombinant human ALDH2 in 50 mM Hepes buffer, pH 7.4, 0.01% Tween 20 in a final volume of 50 ul using 384-well plates. After 60 min of pre-incubation of compound with ALDH2 and formaldehyde, the reaction was started by adding NAD+ and the reaction mixture was allowed to proceed for 90 minutes. Activity of the enzyme was determined by monitoring NADH formation using Perkin-Elmer Envision Reader with excitation and emission wavelengths set at 340 and 460 nm, respectively.",active,CHEMBL3705108
CHEMBL3660731,Cc1ncc(C#Cc2ccc3c(=O)c(-c4ccc(NS(C)(=O)=O)cc4)coc3c2)n1C,Aldehyde dehydrogenase,IC50,15,"ALDH2 Assay: Standard ALDH2 reaction mixtures contained 150 uM formaldehyde, 2.5 mM NAD+, 10 mM MgCl2 and 10 nM recombinant human ALDH2 in 50 mM Hepes buffer, pH 7.4, 0.01% Tween 20 in a final volume of 50 ul using 384-well plates. After 60 min of pre-incubation of compound with ALDH2 and formaldehyde, the reaction was started by adding NAD+ and the reaction mixture was allowed to proceed for 90 minutes. Activity of the enzyme was determined by monitoring NADH formation using Perkin-Elmer Envision Reader with excitation and emission wavelengths set at 340 and 460 nm, respectively.",active,CHEMBL3705108
CHEMBL3660732,CC(C)n1cncc1C#Cc1ccc2c(=O)c(-c3ccc(NS(C)(=O)=O)cc3)coc2c1,Aldehyde dehydrogenase,IC50,7,"ALDH2 Assay: Standard ALDH2 reaction mixtures contained 150 uM formaldehyde, 2.5 mM NAD+, 10 mM MgCl2 and 10 nM recombinant human ALDH2 in 50 mM Hepes buffer, pH 7.4, 0.01% Tween 20 in a final volume of 50 ul using 384-well plates. After 60 min of pre-incubation of compound with ALDH2 and formaldehyde, the reaction was started by adding NAD+ and the reaction mixture was allowed to proceed for 90 minutes. Activity of the enzyme was determined by monitoring NADH formation using Perkin-Elmer Envision Reader with excitation and emission wavelengths set at 340 and 460 nm, respectively.",active,CHEMBL3705108
CHEMBL3660733,Cn1cnc(C#Cc2ccc3c(=O)c(-c4ccc(NS(C)(=O)=O)cc4)coc3c2)c1,Aldehyde dehydrogenase,IC50,95,"ALDH2 Assay: Standard ALDH2 reaction mixtures contained 150 uM formaldehyde, 2.5 mM NAD+, 10 mM MgCl2 and 10 nM recombinant human ALDH2 in 50 mM Hepes buffer, pH 7.4, 0.01% Tween 20 in a final volume of 50 ul using 384-well plates. After 60 min of pre-incubation of compound with ALDH2 and formaldehyde, the reaction was started by adding NAD+ and the reaction mixture was allowed to proceed for 90 minutes. Activity of the enzyme was determined by monitoring NADH formation using Perkin-Elmer Envision Reader with excitation and emission wavelengths set at 340 and 460 nm, respectively.",active,CHEMBL3705108
CHEMBL3660734,CS(=O)(=O)Nc1ccc(-c2coc3cc(C#CC4CNC4)ccc3c2=O)cc1,Aldehyde dehydrogenase,IC50,266,"ALDH2 Assay: Standard ALDH2 reaction mixtures contained 150 uM formaldehyde, 2.5 mM NAD+, 10 mM MgCl2 and 10 nM recombinant human ALDH2 in 50 mM Hepes buffer, pH 7.4, 0.01% Tween 20 in a final volume of 50 ul using 384-well plates. After 60 min of pre-incubation of compound with ALDH2 and formaldehyde, the reaction was started by adding NAD+ and the reaction mixture was allowed to proceed for 90 minutes. Activity of the enzyme was determined by monitoring NADH formation using Perkin-Elmer Envision Reader with excitation and emission wavelengths set at 340 and 460 nm, respectively.",active,CHEMBL3705108
CHEMBL3660735,CS(=O)(=O)Nc1ccc(-c2coc3cc(C#CC4CN(C(=O)OC5CCCC5)C4)ccc3c2=O)cc1,Aldehyde dehydrogenase,IC50,9,"ALDH2 Assay: Standard ALDH2 reaction mixtures contained 150 uM formaldehyde, 2.5 mM NAD+, 10 mM MgCl2 and 10 nM recombinant human ALDH2 in 50 mM Hepes buffer, pH 7.4, 0.01% Tween 20 in a final volume of 50 ul using 384-well plates. After 60 min of pre-incubation of compound with ALDH2 and formaldehyde, the reaction was started by adding NAD+ and the reaction mixture was allowed to proceed for 90 minutes. Activity of the enzyme was determined by monitoring NADH formation using Perkin-Elmer Envision Reader with excitation and emission wavelengths set at 340 and 460 nm, respectively.",active,CHEMBL3705108
CHEMBL3660736,CS(=O)(=O)Nc1ccc(-c2coc3cc(C#CC4CCOCC4)ccc3c2=O)cc1,Aldehyde dehydrogenase,IC50,43,"ALDH2 Assay: Standard ALDH2 reaction mixtures contained 150 uM formaldehyde, 2.5 mM NAD+, 10 mM MgCl2 and 10 nM recombinant human ALDH2 in 50 mM Hepes buffer, pH 7.4, 0.01% Tween 20 in a final volume of 50 ul using 384-well plates. After 60 min of pre-incubation of compound with ALDH2 and formaldehyde, the reaction was started by adding NAD+ and the reaction mixture was allowed to proceed for 90 minutes. Activity of the enzyme was determined by monitoring NADH formation using Perkin-Elmer Envision Reader with excitation and emission wavelengths set at 340 and 460 nm, respectively.",active,CHEMBL3705108
CHEMBL3915386,CC(C)CN1CC(C#Cc2ccc3c(=O)c(-c4ccc(CN[SH](=O)=O)cc4)coc3c2)C1,Aldehyde dehydrogenase,IC50,109,"ALDH2 Assay: Standard ALDH2 reaction mixtures contained 150 uM formaldehyde, 2.5 mM NAD+, 10 mM MgCl2 and 10 nM recombinant human ALDH2 in 50 mM Hepes buffer, pH 7.4, 0.01% Tween 20 in a final volume of 50 ul using 384-well plates. After 60 min of pre-incubation of compound with ALDH2 and formaldehyde, the reaction was started by adding NAD+ and the reaction mixture was allowed to proceed for 90 minutes. Activity of the enzyme was determined by monitoring NADH formation using Perkin-Elmer Envision Reader with excitation and emission wavelengths set at 340 and 460 nm, respectively.",active,CHEMBL3705108
CHEMBL3660738,COCCC(=O)N1CC(C#Cc2ccc3c(=O)c(-c4ccc(NS(C)(=O)=O)cc4)coc3c2)C1,Aldehyde dehydrogenase,IC50,8,"ALDH2 Assay: Standard ALDH2 reaction mixtures contained 150 uM formaldehyde, 2.5 mM NAD+, 10 mM MgCl2 and 10 nM recombinant human ALDH2 in 50 mM Hepes buffer, pH 7.4, 0.01% Tween 20 in a final volume of 50 ul using 384-well plates. After 60 min of pre-incubation of compound with ALDH2 and formaldehyde, the reaction was started by adding NAD+ and the reaction mixture was allowed to proceed for 90 minutes. Activity of the enzyme was determined by monitoring NADH formation using Perkin-Elmer Envision Reader with excitation and emission wavelengths set at 340 and 460 nm, respectively.",active,CHEMBL3705108
CHEMBL3660739,CS(=O)(=O)Nc1ccc(-c2coc3cc(C#CC4CN(C(=O)C5CC(F)(F)C5)C4)ccc3c2=O)cc1,Aldehyde dehydrogenase,IC50,6,"ALDH2 Assay: Standard ALDH2 reaction mixtures contained 150 uM formaldehyde, 2.5 mM NAD+, 10 mM MgCl2 and 10 nM recombinant human ALDH2 in 50 mM Hepes buffer, pH 7.4, 0.01% Tween 20 in a final volume of 50 ul using 384-well plates. After 60 min of pre-incubation of compound with ALDH2 and formaldehyde, the reaction was started by adding NAD+ and the reaction mixture was allowed to proceed for 90 minutes. Activity of the enzyme was determined by monitoring NADH formation using Perkin-Elmer Envision Reader with excitation and emission wavelengths set at 340 and 460 nm, respectively.",active,CHEMBL3705108
CHEMBL3660740,CN(C)CCC(=O)N1CC(C#Cc2ccc3c(=O)c(-c4ccc(NS(C)(=O)=O)cc4)coc3c2)C1,Aldehyde dehydrogenase,IC50,64,"ALDH2 Assay: Standard ALDH2 reaction mixtures contained 150 uM formaldehyde, 2.5 mM NAD+, 10 mM MgCl2 and 10 nM recombinant human ALDH2 in 50 mM Hepes buffer, pH 7.4, 0.01% Tween 20 in a final volume of 50 ul using 384-well plates. After 60 min of pre-incubation of compound with ALDH2 and formaldehyde, the reaction was started by adding NAD+ and the reaction mixture was allowed to proceed for 90 minutes. Activity of the enzyme was determined by monitoring NADH formation using Perkin-Elmer Envision Reader with excitation and emission wavelengths set at 340 and 460 nm, respectively.",active,CHEMBL3705108
