molecule_chembl_id,canonical_smiles,target_pref_name,standard_type,standard_value,assay_description,bioactivity_class,assay_chembl_id
CHEMBL366490,Fc1cccc2c1CC/C2=C\c1cccnc1,Cytochrome P450 11B2,IC50,21,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL176287,Clc1cccc2c1CC/C2=C\c1cccnc1,Cytochrome P450 11B2,IC50,9,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL369623,Clc1cccc2c1CC/C2=C/c1cccnc1,Cytochrome P450 11B2,IC50,31,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL175791,COc1cccc2c1/C(=C/c1cccnc1)CC2,Cytochrome P450 11B2,IC50,27,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL157101,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,Cytochrome P450 11B2,IC50,81,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL175962,C(=C1\CCc2ccccc21)\c1ccncc1,Cytochrome P450 11B2,IC50,8,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL179149,C(=C1/CCc2ccccc21)\c1ccncc1,Cytochrome P450 11B2,IC50,18,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL360026,C(=C1\CCCc2ccccc21)\c1ccncc1,Cytochrome P450 11B2,IC50,15,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL424960,Fc1ccc2c(c1)CC/C2=C\c1ccncc1,Cytochrome P450 11B2,IC50,15,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL179144,Fc1ccc2c(c1)CC/C2=C/c1ccncc1,Cytochrome P450 11B2,IC50,29,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL175554,Clc1ccc2c(c1)CC/C2=C\c1ccncc1,Cytochrome P450 11B2,IC50,18,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL175799,Clc1ccc2c(c1)CC/C2=C/c1ccncc1,Cytochrome P450 11B2,IC50,36,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL366773,Brc1ccc2c(c1)CC/C2=C\c1ccncc1,Cytochrome P450 11B2,IC50,24,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL179222,Brc1ccc2c(c1)CC/C2=C/c1ccncc1,Cytochrome P450 11B2,IC50,56,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL359942,COc1ccc2c(c1)CC/C2=C\c1ccncc1,Cytochrome P450 11B2,IC50,59,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL175609,COc1ccc2c(c1)CC/C2=C/c1ccncc1,Cytochrome P450 11B2,IC50,55,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL175979,COc1ccc2c(c1)CCC/C2=C\c1ccncc1,Cytochrome P450 11B2,IC50,22,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL363621,C(=C1/CCc2ccccc21)\c1cccnc1,Cytochrome P450 11B2,IC50,92,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL193606,C(=C1\CCCc2ccccc21)\c1cccnc1,Cytochrome P450 11B2,IC50,22,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL365120,C(=C1/CCCc2ccccc21)\c1cccnc1,Cytochrome P450 11B2,IC50,141,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL193997,Fc1ccc2c(c1)CC/C2=C\c1cccnc1,Cytochrome P450 11B2,IC50,7,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL383806,Fc1ccc2c(c1)CC/C2=C/c1cccnc1,Cytochrome P450 11B2,IC50,11,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL383807,Clc1ccc2c(c1)CC/C2=C\c1cccnc1,Cytochrome P450 11B2,IC50,26,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL193652,Clc1ccc2c(c1)CC/C2=C/c1cccnc1,Cytochrome P450 11B2,IC50,73,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL194440,Brc1ccc2c(c1)CC/C2=C\c1cccnc1,Cytochrome P450 11B2,IC50,37,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL193496,COc1ccc2c(c1)CCC/C2=C/c1ccncc1,Cytochrome P450 11B2,IC50,56,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL365314,COc1ccc2c(c1)/C(=C/c1ccncc1)CC2,Cytochrome P450 11B2,IC50,3,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL370281,COc1ccc2c(c1)/C(=C\c1ccncc1)CC2,Cytochrome P450 11B2,IC50,26,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL193858,COc1cc2c(cc1OC)/C(=C/c1ccncc1)CCC2,Cytochrome P450 11B2,IC50,11,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL371742,Cc1ccc2c(c1)/C(=C/c1ccncc1)CC2,Cytochrome P450 11B2,IC50,4,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL192077,Cc1ccc2c(c1)/C(=C\c1ccncc1)CC2,Cytochrome P450 11B2,IC50,8,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL192155,COc1ccc2c(c1)CC/C2=C\c1cncs1,Cytochrome P450 11B2,IC50,17,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL195354,COc1ccc2c(c1)CC/C2=C/c1cncs1,Cytochrome P450 11B2,IC50,5,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL195248,Fc1ccc2c(c1)CC/C2=C\c1cncnc1,Cytochrome P450 11B2,IC50,6,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL364956,Fc1ccc2c(c1)CC/C2=C/c1cncnc1,Cytochrome P450 11B2,IC50,0,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL195580,Fc1ccc2c(c1)CC/C2=C\c1cccc2ncccc12,Cytochrome P450 11B2,IC50,14,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL195653,Fc1ccc2c(c1)CC/C2=C/c1cccc2ncccc12,Cytochrome P450 11B2,IC50,31,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL370530,Fc1ccc2c(c1)CC/C2=C\c1cccc2cnccc12,Cytochrome P450 11B2,IC50,57,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL363849,Fc1ccc2c(c1)CC/C2=C/c1cccc2cnccc12,Cytochrome P450 11B2,IC50,65,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL371509,Fc1ccc2c(c1)CC/C2=C\c1ccnc2ccccc12,Cytochrome P450 11B2,IC50,20,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL371275,Fc1ccc2c(c1)CC/C2=C/c1ccnc2ccccc12,Cytochrome P450 11B2,IC50,14,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL194928,C(=C1c2ccccc2-c2ccccc21)c1cccnc1,Cytochrome P450 11B2,IC50,6,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL370317,C(=C(c1ccccc1)c1ccccc1)c1cccnc1,Cytochrome P450 11B2,IC50,9,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL383145,C(=C1c2ccccc2-c2ccccc21)c1ccncc1,Cytochrome P450 11B2,IC50,5,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL381194,C(=C(c1ccccc1)c1ccccc1)c1ccncc1,Cytochrome P450 11B2,IC50,22,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL195688,CC1C/C(=C\c2cccnc2)c2ccccc21,Cytochrome P450 11B2,IC50,13,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL373074,CC1C/C(=C/c2cccnc2)c2ccccc21,Cytochrome P450 11B2,IC50,41,In vitro inhibitory concentration against human CYP11B2 expressed in V79 MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL827844
CHEMBL193555,C(=C1\CC(c2ccccc2)c2ccccc21)\c1cccnc1,Cytochrome P450 11B2,IC50,3,In vitro inhibitory concentration against human CYP11B2 expressed in V79MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL828695
CHEMBL364080,C(=C1\CCc2ccccc21)\c1cccnc1,Cytochrome P450 11B2,IC50,11,In vitro inhibitory concentration against human CYP11B2 expressed in V79 MZh hamster fibroblasts incubated with 100 nM of substrate deoxy-corticosterone in presence of the compound,active,CHEMBL827844
CHEMBL365735,c1cncc(-c2ccc3ccccc3c2)c1,Cytochrome P450 11B2,IC50,28,"Inhibitory concentration against human cytochrome P450 11B2 expressed in fission yeast, incubated with [14C]deoxycorticosterone",active,CHEMBL881288
CHEMBL362968,COc1ccc2cc(-c3cccnc3)ccc2c1,Cytochrome P450 11B2,IC50,6,"Inhibitory concentration against human cytochrome P450 11B2 expressed in fission yeast, incubated with [14C]deoxycorticosterone",active,CHEMBL881288
CHEMBL195571,Oc1ccc2cc(-c3cccnc3)ccc2c1,Cytochrome P450 11B2,IC50,23,"Inhibitory concentration against human cytochrome P450 11B2 expressed in fission yeast, incubated with [14C]deoxycorticosterone",active,CHEMBL881288
CHEMBL193534,Brc1ccc2cc(-c3cccnc3)ccc2c1,Cytochrome P450 11B2,IC50,15,"Inhibitory concentration against human cytochrome P450 11B2 expressed in fission yeast, incubated with [14C]deoxycorticosterone",active,CHEMBL881288
CHEMBL193343,CCOc1ccc2cc(-c3cccnc3)ccc2c1,Cytochrome P450 11B2,IC50,12,"Inhibitory concentration against human cytochrome P450 11B2 expressed in fission yeast, incubated with [14C]deoxycorticosterone",active,CHEMBL881288
CHEMBL196796,N#Cc1ccc2cc(-c3cccnc3)ccc2c1,Cytochrome P450 11B2,IC50,3,"Inhibitory concentration against human cytochrome P450 11B2 expressed in fission yeast, incubated with [14C]deoxycorticosterone",active,CHEMBL881288
CHEMBL197576,COc1ccc2cc(-c3cccnc3)ccc2c1Cl,Cytochrome P450 11B2,IC50,13,"Inhibitory concentration against human cytochrome P450 11B2 expressed in fission yeast, incubated with [14C]deoxycorticosterone",active,CHEMBL881288
CHEMBL196328,COc1ccc2cc(-c3cccnc3)ccc2c1Br,Cytochrome P450 11B2,IC50,33,"Inhibitory concentration against human cytochrome P450 11B2 expressed in fission yeast, incubated with [14C]deoxycorticosterone",active,CHEMBL881288
CHEMBL381014,COc1ccc2c(Cl)c(-c3cccnc3)ccc2c1Cl,Cytochrome P450 11B2,IC50,28,"Inhibitory concentration against human cytochrome P450 11B2 expressed in fission yeast, incubated with [14C]deoxycorticosterone",active,CHEMBL881288
CHEMBL371430,COc1ccc2ccc(-c3cccnc3)c(Cl)c2c1,Cytochrome P450 11B2,IC50,29,"Inhibitory concentration against human cytochrome P450 11B2 expressed in fission yeast, incubated with [14C]deoxycorticosterone",active,CHEMBL881288
CHEMBL363626,COc1cc2ccccc2cc1-c1cccnc1,Cytochrome P450 11B2,IC50,500,Inhibitory concentration against human cytochrome P450 11B2 expressing in V79 MZh cells using [14C]deoxycorticosterone as substrate measured by screening assay,active,CHEMBL881480
CHEMBL438802,COC(=O)c1ccc2cc(-c3cccnc3)ccc2c1,Cytochrome P450 11B2,IC50,72,"Inhibitory concentration against human cytochrome P450 11B2 expressed in fission yeast, incubated with [14C]deoxycorticosterone",active,CHEMBL881288
CHEMBL195996,c1ccc2cc(-n3ccnc3)ccc2c1,Cytochrome P450 11B2,IC50,39,"Inhibitory concentration against human cytochrome P450 11B2 expressed in fission yeast, incubated with [14C]deoxycorticosterone",active,CHEMBL881288
CHEMBL194472,COc1cc2ccccc2cc1-n1ccnc1,Cytochrome P450 11B2,IC50,19,"Inhibitory concentration against human cytochrome P450 11B2 expressed in fission yeast, incubated with [14C]deoxycorticosterone",active,CHEMBL881288
CHEMBL195629,COc1ccc2cc(-n3ccnc3)ccc2c1,Cytochrome P450 11B2,IC50,218,"Inhibitory concentration against human cytochrome P450 11B2 expressed in fission yeast, incubated with [14C]deoxycorticosterone",active,CHEMBL881288
CHEMBL193556,c1ccc2ncc(-n3ccnc3)cc2c1,Cytochrome P450 11B2,IC50,604,"Inhibitory concentration against human cytochrome P450 11B2 expressed in fission yeast, incubated with [14C]deoxycorticosterone",active,CHEMBL881288
CHEMBL370822,c1ccc2cc(-c3cnc[nH]3)ccc2c1,Cytochrome P450 11B2,IC50,296,"Inhibitory concentration against human cytochrome P450 11B2 expressed in fission yeast, incubated with [14C]deoxycorticosterone",active,CHEMBL881288
CHEMBL193653,c1ccc2cc(-c3cnco3)ccc2c1,Cytochrome P450 11B2,IC50,12,"Inhibitory concentration against human cytochrome P450 11B2 expressed in fission yeast, incubated with [14C]deoxycorticosterone",active,CHEMBL881288
CHEMBL372747,c1cncc(-c2ccc3cccc4c3c2CC4)c1,Cytochrome P450 11B2,IC50,10,Inhibition of aldosterone synthase (CYP11B2) expressed in V79 hamster fibroblasts,active,CHEMBL863925
CHEMBL199683,c1cncc(-c2ccc3c4c(cccc24)CC3)c1,Cytochrome P450 11B2,IC50,14,Inhibition of aldosterone synthase (CYP11B2) expressed in V79 hamster fibroblasts,active,CHEMBL863925
CHEMBL205782,C1=C(c2cccnc2)Cc2ccccc21,Cytochrome P450 11B2,IC50,13,Inhibition of human CYP11B2 expressed in V79 11B2 cells,active,CHEMBL860940
CHEMBL206125,C(=C\c1cccnc1)\c1ccccc1,Cytochrome P450 11B2,IC50,735,Inhibition of human CYP11B2 expressed in V79 11B2 cells,active,CHEMBL860940
CHEMBL207751,COc1ccc2c(c1)CCC(n1ccnc1)=C2,Cytochrome P450 11B2,IC50,411,Inhibition of human CYP11B2 expressed in V79 11B2 cells,active,CHEMBL860940
CHEMBL208471,C1=C(n2ccnc2)CCc2ccccc21,Cytochrome P450 11B2,IC50,334,Inhibition of human CYP11B2 expressed in V79 11B2 cells,active,CHEMBL860940
CHEMBL377576,C1=C(n2ccnc2)Cc2ccccc21,Cytochrome P450 11B2,IC50,448,Inhibition of human CYP11B2 expressed in V79 11B2 cells,active,CHEMBL860940
CHEMBL205250,CCC1CC(c2cccnc2)=Cc2ccccc21,Cytochrome P450 11B2,IC50,176,Inhibition of human CYP11B2 expressed in V79 11B2 cells,active,CHEMBL860940
CHEMBL206070,CC1CC(c2cccnc2)=Cc2ccccc21,Cytochrome P450 11B2,IC50,13,Inhibition of human CYP11B2 expressed in V79 11B2 cells,active,CHEMBL860940
CHEMBL206550,CC1Cc2ccccc2C=C1c1cccnc1,Cytochrome P450 11B2,IC50,5,Inhibition of human CYP11B2 expressed in V79 11B2 cells,active,CHEMBL860940
CHEMBL205503,CCC1=C(c2cccnc2)CCc2ccccc21,Cytochrome P450 11B2,IC50,30,Inhibition of human CYP11B2 expressed in V79 11B2 cells,active,CHEMBL860940
CHEMBL206283,CC1=C(c2cccnc2)CCc2ccccc21,Cytochrome P450 11B2,IC50,7,Inhibition of human CYP11B2 expressed in V79 11B2 cells,active,CHEMBL860940
CHEMBL206273,COc1ccc2c(c1)C=C(c1cccnc1)CC2,Cytochrome P450 11B2,IC50,45,Inhibition of human CYP11B2 expressed in V79 11B2 cells,active,CHEMBL860940
CHEMBL206351,COc1ccc2c(c1)CCC(c1cccnc1)=C2,Cytochrome P450 11B2,IC50,2,Inhibition of human CYP11B2 expressed in V79 11B2 cells,active,CHEMBL860940
CHEMBL206300,COc1ccc2c(c1)C=C(c1cccnc1)C2,Cytochrome P450 11B2,IC50,4,Inhibition of human CYP11B2 expressed in V79 11B2 cells,active,CHEMBL860940
CHEMBL205881,C1=C(c2cccnc2)CCc2ccccc21,Cytochrome P450 11B2,IC50,7,Inhibition of human CYP11B2 expressed in V79 11B2 cells,active,CHEMBL860940
CHEMBL445259,CCOc1cncc(-c2ccc3cc(OC)ccc3c2)c1,Cytochrome P450 11B2,IC50,5.1,Inhibition of human CYP11B2 expressed in hamster V79 MZh cells,active,CHEMBL1002226
CHEMBL500145,COc1cncc(C2=Cc3ccc(OC)cc3CC2C)c1,Cytochrome P450 11B2,IC50,1.2,Inhibition of human CYP11B2 expressed in hamster V79 MZh cells,active,CHEMBL1002226
CHEMBL502818,COc1cncc(-c2cc3ccc(OC)cc3cc2C)c1,Cytochrome P450 11B2,IC50,3.8,Inhibition of human CYP11B2 expressed in hamster V79 MZh cells,active,CHEMBL1002226
CHEMBL447591,COc1cncc(-c2ccc3cc(OC)ccc3c2)c1,Cytochrome P450 11B2,IC50,4.2,Inhibition of human CYP11B2 expressed in hamster V79 MZh cells,active,CHEMBL1002226
