molecule_chembl_id,canonical_smiles,target_pref_name,standard_type,standard_value,assay_description,bioactivity_class,assay_chembl_id
CHEMBL1956290,Cc1cc(Nc2ccc(C(F)(F)F)cc2)n2nc(C(F)(F)F)nc2n1,"Dihydroorotate dehydrogenase (quinone), mitochondrial",IC50,35,"Inhibiton Assay: For studying inhibition of Plasmodium or human DHODH enzyme, two assays that are in routine use are described, for example, in Baldwin, et al. (2002) JBiol Chem., 277, 41827-41834, and Baldwin, et al. (2005) J. Biol. Chem., 280. 21847-21853.Briefly, this colorimetric assay monitors the reduction of 2,6-dichloroindophenol (DCIP) at 600 nm (e = 18.8 mM-1cm-1) for measuring DHOD inhibition. The assay was carried out using a solution containing 100 mM HEPES, pH 8.0, 150 mM NaCl, 10% glycerol, 0.1% Triton X-100, 20 micro molar CoQD (coenzyme QD), 200 micro molar L-dihydroorotate, and 120 micro molar DCIP. Reactions are initiated by addition of enzyme to a final concentration in the range of about 5 nM to about 50 nM while maintaining the temperature of a circulating water bath at 25Â° C. Alternatively, for potent compounds, activity was determined by directly measuring the production of orotic acid at 296 nm (Îµ = 4.3 mM-1 cm-1).",active,CHEMBL3705388
CHEMBL3689083,Cc1cc(Nc2ccc3c(c2)CCCC3)n2nc(C(F)(F)F)nc2n1,"Dihydroorotate dehydrogenase (quinone), mitochondrial",IC50,43,"Inhibiton Assay: For studying inhibition of Plasmodium or human DHODH enzyme, two assays that are in routine use are described, for example, in Baldwin, et al. (2002) JBiol Chem., 277, 41827-41834, and Baldwin, et al. (2005) J. Biol. Chem., 280. 21847-21853.Briefly, this colorimetric assay monitors the reduction of 2,6-dichloroindophenol (DCIP) at 600 nm (e = 18.8 mM-1cm-1) for measuring DHOD inhibition. The assay was carried out using a solution containing 100 mM HEPES, pH 8.0, 150 mM NaCl, 10% glycerol, 0.1% Triton X-100, 20 micro molar CoQD (coenzyme QD), 200 micro molar L-dihydroorotate, and 120 micro molar DCIP. Reactions are initiated by addition of enzyme to a final concentration in the range of about 5 nM to about 50 nM while maintaining the temperature of a circulating water bath at 25Â° C. Alternatively, for potent compounds, activity was determined by directly measuring the production of orotic acid at 296 nm (Îµ = 4.3 mM-1 cm-1).",active,CHEMBL3705388
CHEMBL1956468,COc1nc2nc(C)cc(Nc3cccc(Cl)c3)n2n1,"Dihydroorotate dehydrogenase (quinone), mitochondrial",IC50,500,"Inhibiton Assay: For studying inhibition of Plasmodium or human DHODH enzyme, two assays that are in routine use are described, for example, in Baldwin, et al. (2002) JBiol Chem., 277, 41827-41834, and Baldwin, et al. (2005) J. Biol. Chem., 280. 21847-21853.Briefly, this colorimetric assay monitors the reduction of 2,6-dichloroindophenol (DCIP) at 600 nm (e = 18.8 mM-1cm-1) for measuring DHOD inhibition. The assay was carried out using a solution containing 100 mM HEPES, pH 8.0, 150 mM NaCl, 10% glycerol, 0.1% Triton X-100, 20 micro molar CoQD (coenzyme QD), 200 micro molar L-dihydroorotate, and 120 micro molar DCIP. Reactions are initiated by addition of enzyme to a final concentration in the range of about 5 nM to about 50 nM while maintaining the temperature of a circulating water bath at 25Â° C. Alternatively, for potent compounds, activity was determined by directly measuring the production of orotic acid at 296 nm (Îµ = 4.3 mM-1 cm-1).",active,CHEMBL3705388
CHEMBL3689085,Cc1cc(Nc2ccc(C(F)(F)F)c(F)c2)n2ccnc2n1,"Dihydroorotate dehydrogenase (quinone), mitochondrial",IC50,140,"Inhibiton Assay: For studying inhibition of Plasmodium or human DHODH enzyme, two assays that are in routine use are described, for example, in Baldwin, et al. (2002) JBiol Chem., 277, 41827-41834, and Baldwin, et al. (2005) J. Biol. Chem., 280. 21847-21853.Briefly, this colorimetric assay monitors the reduction of 2,6-dichloroindophenol (DCIP) at 600 nm (e = 18.8 mM-1cm-1) for measuring DHOD inhibition. The assay was carried out using a solution containing 100 mM HEPES, pH 8.0, 150 mM NaCl, 10% glycerol, 0.1% Triton X-100, 20 micro molar CoQD (coenzyme QD), 200 micro molar L-dihydroorotate, and 120 micro molar DCIP. Reactions are initiated by addition of enzyme to a final concentration in the range of about 5 nM to about 50 nM while maintaining the temperature of a circulating water bath at 25Â° C. Alternatively, for potent compounds, activity was determined by directly measuring the production of orotic acid at 296 nm (Îµ = 4.3 mM-1 cm-1).",active,CHEMBL3705388
CHEMBL4115728,,"Dihydroorotate dehydrogenase (quinone), mitochondrial",IC50,200,"Inhibiton Assay: For studying inhibition of Plasmodium or human DHODH enzyme, two assays that are in routine use are described, for example, in Baldwin, et al. (2002) JBiol Chem., 277, 41827-41834, and Baldwin, et al. (2005) J. Biol. Chem., 280. 21847-21853.Briefly, this colorimetric assay monitors the reduction of 2,6-dichloroindophenol (DCIP) at 600 nm (e = 18.8 mM-1cm-1) for measuring DHOD inhibition. The assay was carried out using a solution containing 100 mM HEPES, pH 8.0, 150 mM NaCl, 10% glycerol, 0.1% Triton X-100, 20 micro molar CoQD (coenzyme QD), 200 micro molar L-dihydroorotate, and 120 micro molar DCIP. Reactions are initiated by addition of enzyme to a final concentration in the range of about 5 nM to about 50 nM while maintaining the temperature of a circulating water bath at 25Â° C. Alternatively, for potent compounds, activity was determined by directly measuring the production of orotic acid at 296 nm (Îµ = 4.3 mM-1 cm-1).",active,CHEMBL3705388
CHEMBL1784578,Cc1cc(Nc2ccc3c(c2)CCCC3)n2ncnc2n1,"Dihydroorotate dehydrogenase (quinone), mitochondrial",IC50,100,"Inhibiton Assay: For studying inhibition of Plasmodium or human DHODH enzyme, two assays that are in routine use are described, for example, in Baldwin, et al. (2002) JBiol Chem., 277, 41827-41834, and Baldwin, et al. (2005) J. Biol. Chem., 280. 21847-21853.Briefly, this colorimetric assay monitors the reduction of 2,6-dichloroindophenol (DCIP) at 600 nm (e = 18.8 mM-1cm-1) for measuring DHOD inhibition. The assay was carried out using a solution containing 100 mM HEPES, pH 8.0, 150 mM NaCl, 10% glycerol, 0.1% Triton X-100, 20 micro molar CoQD (coenzyme QD), 200 micro molar L-dihydroorotate, and 120 micro molar DCIP. Reactions are initiated by addition of enzyme to a final concentration in the range of about 5 nM to about 50 nM while maintaining the temperature of a circulating water bath at 25Â° C. Alternatively, for potent compounds, activity was determined by directly measuring the production of orotic acid at 296 nm (Îµ = 4.3 mM-1 cm-1).",active,CHEMBL3705388
CHEMBL3689087,Cc1cc(Nc2ccc3c(c2)CCC3)n2ccnc2n1,"Dihydroorotate dehydrogenase (quinone), mitochondrial",IC50,130,"Inhibiton Assay: For studying inhibition of Plasmodium or human DHODH enzyme, two assays that are in routine use are described, for example, in Baldwin, et al. (2002) JBiol Chem., 277, 41827-41834, and Baldwin, et al. (2005) J. Biol. Chem., 280. 21847-21853.Briefly, this colorimetric assay monitors the reduction of 2,6-dichloroindophenol (DCIP) at 600 nm (e = 18.8 mM-1cm-1) for measuring DHOD inhibition. The assay was carried out using a solution containing 100 mM HEPES, pH 8.0, 150 mM NaCl, 10% glycerol, 0.1% Triton X-100, 20 micro molar CoQD (coenzyme QD), 200 micro molar L-dihydroorotate, and 120 micro molar DCIP. Reactions are initiated by addition of enzyme to a final concentration in the range of about 5 nM to about 50 nM while maintaining the temperature of a circulating water bath at 25Â° C. Alternatively, for potent compounds, activity was determined by directly measuring the production of orotic acid at 296 nm (Îµ = 4.3 mM-1 cm-1).",active,CHEMBL3705388
CHEMBL1784575,Cc1cc(Nc2ccc(Cl)c(F)c2)n2ncnc2n1,"Dihydroorotate dehydrogenase (quinone), mitochondrial",IC50,510,"Inhibiton Assay: For studying inhibition of Plasmodium or human DHODH enzyme, two assays that are in routine use are described, for example, in Baldwin, et al. (2002) JBiol Chem., 277, 41827-41834, and Baldwin, et al. (2005) J. Biol. Chem., 280. 21847-21853.Briefly, this colorimetric assay monitors the reduction of 2,6-dichloroindophenol (DCIP) at 600 nm (e = 18.8 mM-1cm-1) for measuring DHOD inhibition. The assay was carried out using a solution containing 100 mM HEPES, pH 8.0, 150 mM NaCl, 10% glycerol, 0.1% Triton X-100, 20 micro molar CoQD (coenzyme QD), 200 micro molar L-dihydroorotate, and 120 micro molar DCIP. Reactions are initiated by addition of enzyme to a final concentration in the range of about 5 nM to about 50 nM while maintaining the temperature of a circulating water bath at 25Â° C. Alternatively, for potent compounds, activity was determined by directly measuring the production of orotic acid at 296 nm (Îµ = 4.3 mM-1 cm-1).",active,CHEMBL3705388
CHEMBL3689088,Cc1cc(NC2Cc3cc(F)c(F)cc3C2)n2ncnc2n1,"Dihydroorotate dehydrogenase (quinone), mitochondrial",IC50,1000,"Inhibiton Assay: For studying inhibition of Plasmodium or human DHODH enzyme, two assays that are in routine use are described, for example, in Baldwin, et al. (2002) JBiol Chem., 277, 41827-41834, and Baldwin, et al. (2005) J. Biol. Chem., 280. 21847-21853.Briefly, this colorimetric assay monitors the reduction of 2,6-dichloroindophenol (DCIP) at 600 nm (e = 18.8 mM-1cm-1) for measuring DHOD inhibition. The assay was carried out using a solution containing 100 mM HEPES, pH 8.0, 150 mM NaCl, 10% glycerol, 0.1% Triton X-100, 20 micro molar CoQD (coenzyme QD), 200 micro molar L-dihydroorotate, and 120 micro molar DCIP. Reactions are initiated by addition of enzyme to a final concentration in the range of about 5 nM to about 50 nM while maintaining the temperature of a circulating water bath at 25Â° C. Alternatively, for potent compounds, activity was determined by directly measuring the production of orotic acid at 296 nm (Îµ = 4.3 mM-1 cm-1).",active,CHEMBL3705388
CHEMBL1784566,Cc1cc(Nc2ccc(SC(F)(F)F)cc2)n2ncnc2n1,"Dihydroorotate dehydrogenase (quinone), mitochondrial",IC50,610,"Inhibiton Assay: For studying inhibition of Plasmodium or human DHODH enzyme, two assays that are in routine use are described, for example, in Baldwin, et al. (2002) JBiol Chem., 277, 41827-41834, and Baldwin, et al. (2005) J. Biol. Chem., 280. 21847-21853.Briefly, this colorimetric assay monitors the reduction of 2,6-dichloroindophenol (DCIP) at 600 nm (e = 18.8 mM-1cm-1) for measuring DHOD inhibition. The assay was carried out using a solution containing 100 mM HEPES, pH 8.0, 150 mM NaCl, 10% glycerol, 0.1% Triton X-100, 20 micro molar CoQD (coenzyme QD), 200 micro molar L-dihydroorotate, and 120 micro molar DCIP. Reactions are initiated by addition of enzyme to a final concentration in the range of about 5 nM to about 50 nM while maintaining the temperature of a circulating water bath at 25Â° C. Alternatively, for potent compounds, activity was determined by directly measuring the production of orotic acid at 296 nm (Îµ = 4.3 mM-1 cm-1).",active,CHEMBL3705388
CHEMBL1784590,Cc1cc(NC2Cc3ccc(F)cc3C2)n2ncnc2n1,"Dihydroorotate dehydrogenase (quinone), mitochondrial",IC50,610,"Inhibiton Assay: For studying inhibition of Plasmodium or human DHODH enzyme, two assays that are in routine use are described, for example, in Baldwin, et al. (2002) JBiol Chem., 277, 41827-41834, and Baldwin, et al. (2005) J. Biol. Chem., 280. 21847-21853.Briefly, this colorimetric assay monitors the reduction of 2,6-dichloroindophenol (DCIP) at 600 nm (e = 18.8 mM-1cm-1) for measuring DHOD inhibition. The assay was carried out using a solution containing 100 mM HEPES, pH 8.0, 150 mM NaCl, 10% glycerol, 0.1% Triton X-100, 20 micro molar CoQD (coenzyme QD), 200 micro molar L-dihydroorotate, and 120 micro molar DCIP. Reactions are initiated by addition of enzyme to a final concentration in the range of about 5 nM to about 50 nM while maintaining the temperature of a circulating water bath at 25Â° C. Alternatively, for potent compounds, activity was determined by directly measuring the production of orotic acid at 296 nm (Îµ = 4.3 mM-1 cm-1).",active,CHEMBL3705388
CHEMBL1784591,Cc1cc(NC2Cc3ccc(Br)cc3C2)n2ncnc2n1,"Dihydroorotate dehydrogenase (quinone), mitochondrial",IC50,990,"Inhibiton Assay: For studying inhibition of Plasmodium or human DHODH enzyme, two assays that are in routine use are described, for example, in Baldwin, et al. (2002) JBiol Chem., 277, 41827-41834, and Baldwin, et al. (2005) J. Biol. Chem., 280. 21847-21853.Briefly, this colorimetric assay monitors the reduction of 2,6-dichloroindophenol (DCIP) at 600 nm (e = 18.8 mM-1cm-1) for measuring DHOD inhibition. The assay was carried out using a solution containing 100 mM HEPES, pH 8.0, 150 mM NaCl, 10% glycerol, 0.1% Triton X-100, 20 micro molar CoQD (coenzyme QD), 200 micro molar L-dihydroorotate, and 120 micro molar DCIP. Reactions are initiated by addition of enzyme to a final concentration in the range of about 5 nM to about 50 nM while maintaining the temperature of a circulating water bath at 25Â° C. Alternatively, for potent compounds, activity was determined by directly measuring the production of orotic acid at 296 nm (Îµ = 4.3 mM-1 cm-1).",active,CHEMBL3705388
CHEMBL4115739,,"Dihydroorotate dehydrogenase (quinone), mitochondrial",IC50,130,"Inhibiton Assay: For studying inhibition of Plasmodium or human DHODH enzyme, two assays that are in routine use are described, for example, in Baldwin, et al. (2002) JBiol Chem., 277, 41827-41834, and Baldwin, et al. (2005) J. Biol. Chem., 280. 21847-21853.Briefly, this colorimetric assay monitors the reduction of 2,6-dichloroindophenol (DCIP) at 600 nm (e = 18.8 mM-1cm-1) for measuring DHOD inhibition. The assay was carried out using a solution containing 100 mM HEPES, pH 8.0, 150 mM NaCl, 10% glycerol, 0.1% Triton X-100, 20 micro molar CoQD (coenzyme QD), 200 micro molar L-dihydroorotate, and 120 micro molar DCIP. Reactions are initiated by addition of enzyme to a final concentration in the range of about 5 nM to about 50 nM while maintaining the temperature of a circulating water bath at 25Â° C. Alternatively, for potent compounds, activity was determined by directly measuring the production of orotic acid at 296 nm (Îµ = 4.3 mM-1 cm-1).",active,CHEMBL3705388
CHEMBL3689090,Cc1cc(Nc2ccc(F)cc2)n2nc(C(F)(F)F)nc2n1,"Dihydroorotate dehydrogenase (quinone), mitochondrial",IC50,740,"Inhibiton Assay: For studying inhibition of Plasmodium or human DHODH enzyme, two assays that are in routine use are described, for example, in Baldwin, et al. (2002) JBiol Chem., 277, 41827-41834, and Baldwin, et al. (2005) J. Biol. Chem., 280. 21847-21853.Briefly, this colorimetric assay monitors the reduction of 2,6-dichloroindophenol (DCIP) at 600 nm (e = 18.8 mM-1cm-1) for measuring DHOD inhibition. The assay was carried out using a solution containing 100 mM HEPES, pH 8.0, 150 mM NaCl, 10% glycerol, 0.1% Triton X-100, 20 micro molar CoQD (coenzyme QD), 200 micro molar L-dihydroorotate, and 120 micro molar DCIP. Reactions are initiated by addition of enzyme to a final concentration in the range of about 5 nM to about 50 nM while maintaining the temperature of a circulating water bath at 25Â° C. Alternatively, for potent compounds, activity was determined by directly measuring the production of orotic acid at 296 nm (Îµ = 4.3 mM-1 cm-1).",active,CHEMBL3705388
CHEMBL1784574,Cc1cc(Nc2ccc(C(C)(C)C)c(F)c2)n2ncnc2n1,"Dihydroorotate dehydrogenase (quinone), mitochondrial",IC50,60,"Inhibiton Assay: For studying inhibition of Plasmodium or human DHODH enzyme, two assays that are in routine use are described, for example, in Baldwin, et al. (2002) JBiol Chem., 277, 41827-41834, and Baldwin, et al. (2005) J. Biol. Chem., 280. 21847-21853.Briefly, this colorimetric assay monitors the reduction of 2,6-dichloroindophenol (DCIP) at 600 nm (e = 18.8 mM-1cm-1) for measuring DHOD inhibition. The assay was carried out using a solution containing 100 mM HEPES, pH 8.0, 150 mM NaCl, 10% glycerol, 0.1% Triton X-100, 20 micro molar CoQD (coenzyme QD), 200 micro molar L-dihydroorotate, and 120 micro molar DCIP. Reactions are initiated by addition of enzyme to a final concentration in the range of about 5 nM to about 50 nM while maintaining the temperature of a circulating water bath at 25Â° C. Alternatively, for potent compounds, activity was determined by directly measuring the production of orotic acid at 296 nm (Îµ = 4.3 mM-1 cm-1).",active,CHEMBL3705388
