molecule_chembl_id,canonical_smiles,target_pref_name,standard_type,standard_value,assay_description,bioactivity_class,assay_chembl_id
CHEMBL4239412,O=C(NCCc1c[nH]c2ccccc12)Nc1cccc(C(F)(F)F)c1,"Aspartate aminotransferase, cytoplasmic",IC50,62000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL1413182,O=C(NCCc1c[nH]c2ccccc12)Nc1ccccc1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4241826,CC(C)CNC(=O)N1CCN(c2cccc3[nH]ccc23)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4237667,CNC(=O)N1CCN(c2cccc3[nH]ccc23)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4245617,O=C(Nc1ccc2ncccc2c1)N1CCN(c2cccc3[nH]ccc23)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4241402,O=C(Nc1cccc2cccnc12)N1CCN(c2cccc3[nH]ccc23)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4250894,O=C(Nc1cccc2ncsc12)N1CCN(c2cccc3[nH]ccc23)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4242299,O=C(Nc1ccncn1)N1CCN(c2cccc3[nH]ccc23)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4238911,O=C(Nc1ccccn1)N1CCN(c2cccc3[nH]ccc23)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4242639,COc1c(C)cccc1NC(=O)N1CCN(c2cccc3[nH]ccc23)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4248956,O=C(Nc1ccncc1)N1CCN(c2cccc3[nH]ccc23)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4238484,COc1ccc(NC(=O)N2CCN(c3cccc4[nH]ccc34)CC2)cc1OC,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4237818,COc1cccc(OC)c1NC(=O)N1CCN(c2cccc3[nH]ccc23)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4241969,COc1ccc(OC)c(NC(=O)N2CCN(c3cccc4[nH]ccc34)CC2)c1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4240748,COc1cc(NC(=O)N2CCN(c3cccc4[nH]ccc34)CC2)cc(OC)c1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4244942,COc1ccc(NC(=O)N2CCN(c3cccc4[nH]ccc34)CC2)c(OC)c1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4244473,Cc1cccc(C)c1NC(=O)N1CCN(c2cccc3[nH]ccc23)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4248740,Cc1ccc(C)c(NC(=O)N2CCN(c3cccc4[nH]ccc34)CC2)c1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4247475,Cc1cccc(NC(=O)N2CCN(c3cccc4[nH]ccc34)CC2)c1C,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4237469,Cc1cc(C)cc(NC(=O)N2CCN(c3cccc4[nH]ccc34)CC2)c1,"Aspartate aminotransferase, cytoplasmic",IC50,64000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4251316,Cc1ccc(NC(=O)N2CCN(c3cccc4[nH]ccc34)CC2)cc1C,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4241190,Cc1ccc(NC(=O)N2CCN(c3cccc4[nH]ccc34)CC2)c(C)c1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4242559,O=C(Nc1c(Cl)cccc1Cl)N1CCN(c2cccc3[nH]ccc23)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4238388,O=C(Nc1cccc(Cl)c1Cl)N1CCN(c2cccc3[nH]ccc23)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4238024,O=C(Nc1cc(Cl)ccc1Cl)N1CCN(c2cccc3[nH]ccc23)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4245629,COc1ccccc1NC(=O)N1CCN(c2cccc3[nH]ccc23)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4248489,N#Cc1ccccc1NC(=O)N1CCN(c2cccc3[nH]ccc23)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4244238,N#Cc1cccc(NC(=O)N2CCN(c3cccc4[nH]ccc34)CC2)c1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4245514,COc1cccc(NC(=O)N2CCN(c3cccc4[nH]ccc34)CC2)c1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4241306,O=C(Nc1ccc(Cc2ccccc2)cc1)N1CCN(c2cccc3[nH]ccc23)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4242135,O=C(Nc1ccc2scnc2c1)N1CCN(c2cccc3[nH]ccc23)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,76000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4250202,O=C(Nc1ccnnc1)N1CCN(c2cccc3[nH]ccc23)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4245951,O=C(Nc1cncnc1)N1CCN(c2cccc3[nH]ccc23)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4239635,O=C(Nc1cccnc1)N1CCN(c2cccc3[nH]ccc23)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4243428,O=C(Nc1ccc(Cl)cc1Cl)N1CCN(c2cccc3[nH]ccc23)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,56000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4241990,CNC(=O)c1cccc(NC(=O)N2CCN(c3cccc4[nH]ccc34)CC2)c1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4237490,CNC(=O)c1ccc(NC(=O)N2CCN(c3cccc4[nH]ccc34)CC2)cc1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4241649,O=C(Nc1ccccc1C(F)(F)F)N1CCN(c2cccc3[nH]ccc23)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4247937,O=C(Nc1ccccc1Cl)N1CCN(c2cccc3[nH]ccc23)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4237924,Cc1ccccc1NC(=O)N1CCN(c2cccc3[nH]ccc23)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4249221,O=C(Nc1cccc(Cl)c1)N1CCN(c2cccc3[nH]ccc23)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,52000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4241212,Cc1cccc(NC(=O)N2CCN(c3cccc4[nH]ccc34)CC2)c1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4248831,Cc1ccc(NC(=O)N2CCN(c3cccc4[nH]ccc34)CC2)cc1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4244798,CC(C)NC(=O)N1CCN(c2cccc3[nH]ccc23)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4246679,O=C(Nc1ccccc1)N1CCN(c2cccc3cnccc23)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4246391,O=C(Nc1ccccc1)N1CCN(Cc2cncs2)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4242890,O=C(Nc1cccc(C(F)(F)F)c1)N1CCN(c2ccncc2)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4240435,O=C(Nc1ccc(C(F)(F)F)cc1)N1CCN(c2ccncc2)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL367728,O=C(Nc1ccc(Cl)cc1)N1CCN(c2ccncc2)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4239559,COc1ccc(N2CCN(C(=O)Nc3ccccc3)CC2)cc1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4249657,COc1ccccc1N1CCN(C(=O)Nc2ccccc2)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4243606,CCN1CCN(C(=O)Nc2ccccc2)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL1622367,CN1CCN(C(=O)Nc2ccccc2)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL1725082,CS(=O)(=O)N1CCN(C(=O)Nc2ccccc2)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4238525,CC(=O)N1CCN(C(=O)Nc2ccccc2)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4244692,CC(C)N1CCN(C(=O)Nc2ccccc2)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4243944,O=C(Nc1ccccc1)N1CCN(c2cccc3ncccc23)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4247855,O=C(Nc1ccccc1)N1CCN(c2cccc3[nH]ncc23)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4237836,O=C(Nc1ccccc1)N1CCN(c2ccncc2)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4237401,COc1cccc(N2CCN(C(=O)Nc3ccccc3)CC2)c1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL1899594,O=C(Nc1ccccc1)N1CCN(c2ccccc2)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4238089,O=C(Nc1ccccc1)N1CCN(c2ccc(Cl)c3[nH]ccc23)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4250000,Cc1cc(N2CCN(C(=O)Nc3ccccc3)CC2)c2cc[nH]c2c1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4239952,Cc1ccc2[nH]ccc2c1N1CCN(C(=O)Nc2ccccc2)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,100000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4237925,O=C(Nc1ccccc1)N1CCN(c2cccc3[nH]ccc23)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,85000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,inactive,CHEMBL4232614
CHEMBL4248460,O=C(NCCc1c[nH]c2ccccc12)Nc1ccc(Cl)c(Cl)c1,"Aspartate aminotransferase, cytoplasmic",IC50,36000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,intermediate,CHEMBL4232614
CHEMBL4246163,O=C(NCCc1c[nH]c2ccccc12)Nc1cccc(Br)c1,"Aspartate aminotransferase, cytoplasmic",IC50,28000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,intermediate,CHEMBL4232614
CHEMBL4239818,O=C(NCCc1c[nH]c2ccccc12)Nc1ccccc1-c1ccccc1,"Aspartate aminotransferase, cytoplasmic",IC50,34000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,intermediate,CHEMBL4232614
CHEMBL4237382,O=C(NCCc1c[nH]c2ccccc12)Nc1ccc(Cl)cc1Cl,"Aspartate aminotransferase, cytoplasmic",IC50,32000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,intermediate,CHEMBL4232614
CHEMBL4243647,O=C(NCCc1c[nH]c2ccccc12)Nc1ccc(C(F)(F)F)cc1,"Aspartate aminotransferase, cytoplasmic",IC50,39000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,intermediate,CHEMBL4232614
CHEMBL4239817,O=C(NCCc1c[nH]c2ccccc12)Nc1ccc(Cl)cc1,"Aspartate aminotransferase, cytoplasmic",IC50,36000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,intermediate,CHEMBL4232614
CHEMBL4241742,COc1ccc(NC(=O)N2CCN(c3cccc4[nH]ccc34)CC2)cc1,"Aspartate aminotransferase, cytoplasmic",IC50,25000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,intermediate,CHEMBL4232614
CHEMBL4237572,CC(=O)c1ccc(NC(=O)N2CCN(c3cccc4[nH]ccc34)CC2)cc1,"Aspartate aminotransferase, cytoplasmic",IC50,16000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,intermediate,CHEMBL4232614
CHEMBL4244220,O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCN(c2cccc3[nH]ccc23)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,36000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,intermediate,CHEMBL4232614
CHEMBL4239993,N#Cc1ccc(NC(=O)N2CCN(c3cccc4[nH]ccc34)CC2)cc1,"Aspartate aminotransferase, cytoplasmic",IC50,21000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,intermediate,CHEMBL4232614
CHEMBL4246401,O=C(Nc1ccc(Br)cc1)N1CCN(c2cccc3[nH]ccc23)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,16000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,intermediate,CHEMBL4232614
CHEMBL4249741,O=C(Nc1cc(Cl)cc(Cl)c1)N1CCN(c2cccc3[nH]ccc23)CC1,"Aspartate aminotransferase, cytoplasmic",IC50,22000,Inhibition of GOT1 (unknown origin) using aspartate and alpha-ketoglutarate as substrate after 20 mins by MDH1 enzyme-coupled fluorescence assay,intermediate,CHEMBL4232614
