molecule_chembl_id,canonical_smiles,target_pref_name,standard_type,standard_value,assay_description,bioactivity_class,assay_chembl_id
CHEMBL4282029,CC(O)CNc1nc(N[C@H](C)C2CC2)nc(-c2cccc(C(F)(F)F)n2)n1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4295153,CC(O)CNc1nc(NCC(C)O)nc(-c2cccc(C(F)(F)F)n2)n1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,1000,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4292657,C[C@@H](Nc1nc(N[C@H](C)C2CC2)nc(-c2cccc(CO)c2)n1)C1CC1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4287161,C[C@H](Nc1nc(N[C@H](C)C2CC2)nc(-c2cccc(C(F)(F)F)n2)n1)c1ccccc1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4280345,C[C@@H](Nc1nc(NCc2ccccc2)nc(-c2cccc(C(F)(F)F)n2)n1)C1CC1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4283130,C[C@@H](Nc1nc(N[C@H](C)C2CC2)nc(-c2cccc(C(F)(F)F)n2)n1)c1ccccc1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4281837,C[C@H](Nc1nc(N[C@H](C)c2ccccc2)nc(-c2cccc(C(F)(F)F)n2)n1)c1ccccc1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4292196,C[C@@H](Nc1nc(NC2(c3ccccc3)CC2)nc(-c2cccc(C(F)(F)F)n2)n1)C1CC1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4277352,FC1(F)CCC(Nc2nc(NC3CCC(F)(F)C3)nc(-c3cccc(C(F)(F)F)n3)n2)C1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4294177,Clc1cccc(-c2nc(NC3C4COCC43)nc(NC3C4COCC43)n2)n1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,1000,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4276680,CC(C)(C)CNc1nc(NCC(C)(C)C)nc(-c2cccc(N)n2)n1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4279394,CC(C)CNc1nc(NCC(C)C)nc(-c2cccc(N)n2)n1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4280463,CC(C)CNc1nc(NC2CCOCC2)nc(-c2cccc(C(F)(F)F)n2)n1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4281163,CC(C)C(C)Nc1nc(NC(C)C(C)C)nc(-c2cccc(N)n2)n1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4292335,CN1CCC(Nc2nc(NC3CCC(F)(F)C3)nc(-c3cccc(C(F)(F)F)n3)n2)C1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,1000,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4293346,C[C@@H](Nc1nc(NC(C(F)(F)F)C(F)(F)F)nc(-c2cccc(Cl)n2)n1)C(F)(F)F,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4279047,C[C@@H](Nc1nc(N[C@H](C)C(F)(F)F)nc(-c2cccc(Cl)n2)n1)C(F)(F)F,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4278020,FC1(F)CC[C@H](Nc2nc(N[C@@H]3CCC(F)(F)C3)nc(-c3cccc(C(F)(F)F)n3)n2)C1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4293542,CCC(Nc1nc(NC(CC)C(F)(F)F)nc(-c2cccc(Cl)n2)n1)C(F)(F)F,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4292520,CC[C@@H](Nc1nc(N[C@H](CC)C(F)(F)F)nc(-c2cccc(Cl)n2)n1)C(F)(F)F,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4292152,CC(F)(F)c1cccc(-c2nc(NC3CCC(F)(F)C3)nc(NC3CCC(F)(F)C3)n2)n1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4288434,Fc1cc(F)cc(Nc2nc(NC3CC(F)(F)C3)nc(-n3ccc(C(F)(F)F)n3)n2)c1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4288067,CC(Nc1nc(Nc2cc(F)cc(F)c2)nc(-n2ccc(C(F)(F)F)n2)n1)C(F)(F)F,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4287015,Fc1cc(F)cc(Nc2nc(NC3CCC(F)(F)C3)nc(-n3ccc(C(F)(F)F)n3)n2)c1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4284034,Fc1cc(F)cc(Nc2nc(NC3CCC(F)(F)C3)nc(-c3cncc(Cl)n3)n2)c1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4282989,CCC(Nc1nc(NC(CC)C2CC2)nc(-c2cccc(Cl)n2)n1)C1CC1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4294589,FC1(F)CC[C@@H](Nc2nc(N[C@@H]3CCC(F)(F)C3)nc(-c3cccc(C(F)(F)F)n3)n2)C1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4293545,N#Cc1cc(F)cc(Nc2nc(NC3CCC(F)(F)C3)nc(-n3ccc(C(F)(F)F)n3)n2)c1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4280132,FC1(F)CCC(Nc2nc(NC3CCC(F)(F)C3)nc(-c3cccc(Cl)n3)n2)C1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4279049,C[C@@H](Nc1nc(N[C@H](C)C(F)(F)F)nc(-c2csc(C(F)(F)F)n2)n1)C(F)(F)F,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4281282,FC1(F)CCC(Nc2nc(Nc3ccnc(C(F)(F)F)c3)nc(-c3cccc(Cl)n3)n2)C1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4280231,FC1(F)CC[C@@H](Nc2nc(Nc3ccnc(C(F)(F)F)c3)nc(-c3cncc(C(F)(F)F)n3)n2)C1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4283138,CC(C)(C)Nc1nc(Nc2cccc(C#N)c2)nc(-c2cccc(C(F)(F)F)n2)n1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4281649,FC1(F)CC[C@H](Nc2nc(N[C@H]3CCC(F)(F)C3)nc(-c3cccc(C(F)(F)F)n3)n2)C1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4291656,CC(Nc1nc(Nc2cc(F)cc(C#N)c2)nc(-n2ccc(C(F)(F)F)n2)n1)C(F)(F)F,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4290600,Fc1cc(F)cc(Nc2nc(NC3CC(F)(F)C3)nc(-c3cncc(Cl)n3)n2)c1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4293652,C[C@@H](Nc1nc(N[C@H](C)C2CC2)nc(-n2ccc(C(F)(F)F)n2)n1)C1CC1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4286666,N#Cc1cc(F)cc(Nc2nc(NC3CC(F)(F)C3)nc(-c3nc(C(F)(F)F)cs3)n2)c1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4292275,Fc1cc(F)cc(Nc2nc(NC3CCC(F)(F)C3)nc(-c3cccc(C(F)(F)F)n3)n2)c1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4293284,N#Cc1cc(F)cc(Nc2nc(NC3CCC(F)(F)C3)nc(-c3cccc(C(F)(F)F)n3)n2)c1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4291118,Fc1cc(F)cc(Nc2nc(NC3CCC(F)(F)CC3)nc(-c3cccc(C(F)(F)F)n3)n2)c1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4292169,FC1(F)CC(Nc2nc(NC3CC(F)(F)C3)nc(-n3ccc(C(F)(F)F)n3)n2)C1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4287037,N#CC1(c2cc(Nc3nc(NC4CCC(F)(F)C4)nc(-c4cccc(Cl)n4)n3)ccn2)CC1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4288084,FC1(F)CC(Nc2nc(NC3CC(F)(F)C3)nc(-c3nc(C(F)(F)F)cs3)n2)C1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4280017,FC1(F)CCC(Nc2nc(NC3CCC(F)(F)C3)nc(-c3cncc(Cl)n3)n2)C1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4283785,CC(Nc1nc(NC(C)C(F)(F)F)nc(-c2cccc(Cl)n2)n1)C(F)(F)F,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4279765,Clc1cccc(-c2nc(NC(C3CC3)C3CC3)nc(NC(C3CC3)C3CC3)n2)n1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4294619,N#Cc1cc(F)cc(Nc2nc(NC3CCC(F)(F)C3)nc(-c3nc(C(F)(F)F)cs3)n2)c1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4294234,N#CC1(c2cc(Nc3nc(N[C@H]4CCC(F)(F)C4)nc(-c4cccc(C(F)(F)F)n4)n3)ccn2)CC1,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
CHEMBL4293189,CC(Nc1nc(Nc2ccnc(C3(C#N)CC3)c2)nc(-c2cccc(C(F)(F)F)n2)n1)C(F)(F)F,"Isocitrate dehydrogenase [NADP], mitochondrial",IC50,50,"Inhibition of IDH2 R140Q mutant homodimer (unknown origin) expressed in Sf9 cells pre-incubated for 1 hr before addition of alpha-KG followed by 16 hrs incubation in presence of NADPH, NADP, diaphorase and resazurin by fluorescence spectrometry based cofactor depletion assay",active,CHEMBL4257014
