molecule_chembl_id,canonical_smiles,target_pref_name,standard_type,standard_value,assay_description,bioactivity_class,assay_chembl_id
CHEMBL1159657,CCCCCCCCCC[C@@H](O)[C@@H]1CC[C@@H]([C@@H]2CC[C@@H]([C@H](O)CCCCCCCCCC(O)CC3=CC(C)OC3=O)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,0.9,Inhibition of complex I activity was determined by NADH oxidase assay using bovine heart submitochondrial particles.,active,CHEMBL749246
CHEMBL608197,CCCCCCCCCC[C@@H](O)[C@@H]1CC[C@@H]([C@@H](O)CC[C@H](O)[C@@H]2CC[C@@H](CCCCCCC[C@@H](O)C[C@]3(O)C(=O)O[C@H](C)[C@H]3O)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,8.47,Inhibition of NADH oxidase activity in sub-mitochondrial particles from bovine heart,active,CHEMBL749250
CHEMBL161030,CCCCCCCCCC[C@@H](O)[C@@H]1CC[C@@H]([C@@H](O)CC[C@H](O)[C@@H]2CC[C@@H](CCCCCCC[C@H]3CC(C/C(C)=N/O)C(=O)O3)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,0.54,Inhibition of NADH oxidase activity in sub-mitochondrial particles from bovine heart,active,CHEMBL749250
CHEMBL142918,CCCCCCCCCC[C@H](O)[C@H]1CC[C@@H]([C@@H]2CC[C@H]([C@H](O)CCCCCCCCCC[C@@H](O)CC3=C[C@H](C)OC3=O)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,0.6,Inhibition of NADH oxidase activity in sub-mitochondrial particles from bovine heart,active,CHEMBL749250
CHEMBL161529,CCCCCCCCCC[C@@H](O)[C@@H]1CC[C@@H]([C@@H](O)CC[C@H](O)[C@@H]2CC[C@@H](CCCCCCC[C@H]3CC(CC(C)=O)C(=O)O3)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,0.83,Inhibition of NADH oxidase activity in sub-mitochondrial particles from bovine heart,active,CHEMBL749250
CHEMBL351789,CCCCCCCCCC[C@H](O)[C@H]1CC[C@@H]([C@@H]2CC[C@H]([C@H](O)CCCCCCCCCC[C@H]3CC(C/C(C)=N/O)C(=O)O3)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,0.23,Inhibition of NADH oxidase activity in sub-mitochondrial particles from bovine heart,active,CHEMBL749250
CHEMBL161493,CCCCCCCCCC[C@H](O)[C@H]1CC[C@@H]([C@@H]2CC[C@H]([C@H](O)CCCCCCCCCC[C@@H](O)CC3C[C@H](C)OC3=O)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,0.43,Inhibition of NADH oxidase activity in sub-mitochondrial particles from bovine heart,active,CHEMBL749250
CHEMBL159443,CCCCCCCCCC[C@H](O)[C@H]1CC[C@@H]([C@@H]2CC[C@H]([C@H](O)CCCCCCCCCC[C@H]3CC(CC(C)O)C(=O)O3)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,0.18,Inhibition of NADH oxidase activity in sub-mitochondrial particles from bovine heart,active,CHEMBL749250
CHEMBL345841,CCCCCCCCCC[C@@H](O)[C@@H]1CC[C@@H]([C@@H](O)CC[C@H](O)[C@@H]2CC[C@@H](CCCCCCC[C@@H](O)CC3=C[C@H](C)OC3=O)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,1.84,Inhibition of NADH oxidase activity in sub-mitochondrial particles from bovine heart,active,CHEMBL749250
CHEMBL159586,CCCCCCCCCC[C@@H](O)[C@@H]1CC[C@@H]([C@@H](O)CC[C@H](O)[C@@H]2CC[C@@H](CCCCCCC[C@@H](O)CC3C[C@H](C)OC3=O)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,1.22,Inhibition of NADH oxidase activity in sub-mitochondrial particles from bovine heart,active,CHEMBL749250
CHEMBL162504,CCCCCCCCCC[C@@H](O)[C@@H]1CC[C@@H]([C@@H](O)CC[C@H](O)[C@@H]2CC[C@@H](CCCCCCC[C@H]3CC(CC(C)O)C(=O)O3)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,2.48,Inhibition of NADH oxidase activity in sub-mitochondrial particles from bovine heart,active,CHEMBL749250
CHEMBL160640,CCCCCCCCCC[C@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@H](O)CCCCCCCCCCCCC3C(=O)O[C@@H](C)[C@@H]3O)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,0.18,Inhibition of NADH oxidase activity in sub-mitochondrial particles from bovine heart,active,CHEMBL749250
CHEMBL609932,CCCCCCCCCC[C@H](O)[C@H]1CC[C@@H]([C@@H]2CC[C@H]([C@H](O)CCCCCCCCCC[C@@H](O)C[C@]3(O)C(=O)O[C@@H](C)[C@H]3O)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,0.21,Inhibition of NADH oxidase activity in sub-mitochondrial particles from bovine heart,active,CHEMBL749250
CHEMBL349802,CCCCCCCCCC[C@H](O)[C@H]1CC[C@@H]([C@@H]2CC[C@H]([C@H](O)CCCCCCCCCC[C@H]3CC(CC(C)=O)C(=O)O3)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,0.33,Inhibition of NADH oxidase activity in sub-mitochondrial particles from bovine heart,active,CHEMBL749250
CHEMBL349693,CCCCCCCCCC[C@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@H](O)CCCCCCCCCCC3C(=O)O[C@@H](C)[C@@H]3O)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,0.21,Inhibition of NADH oxidase activity in sub-mitochondrial particles from bovine heart,active,CHEMBL749250
CHEMBL358586,CCCCCCCCCC/C(=N\O)[C@H]1CC[C@@H]([C@@H]2CC[C@H]([C@H](O)CCCCCCCCCC/C(CC3=C[C@H](C)OC3=O)=N\O)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,0.34,Inhibition of NADH oxidase activity.,active,CHEMBL749252
CHEMBL357600,CCCCCC(CCCC[C@H](OC(C)=O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@@H](CCCCCCCCCCCCC3=C[C@H](C)OC3=O)OC(C)=O)O2)O1)OC(C)=O,Mitochondrial complex I; NADH oxidoreductase,IC50,2.1,Inhibition of NADH oxidase activity.,active,CHEMBL749252
CHEMBL145555,CCCCCCCCCC[C@H](OS(C)(=O)=O)[C@H]1CC[C@@H]([C@@H]2CC[C@H]([C@@H](CCCCCCCCCC[C@H](CC3=C[C@H](C)OC3=O)OS(C)(=O)=O)OS(C)(=O)=O)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,1.68,Inhibition of NADH oxidase activity.,active,CHEMBL749252
CHEMBL357666,CCCCCCC(=O)CCC[C@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@H](O)CCCCCCCCCCCCC3=C[C@H](C)OC3=O)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,0.65,Inhibition of NADH oxidase activity.,active,CHEMBL749252
CHEMBL66691,CCCCC[C@H](O)CCCC[C@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@H](O)CCCCCCCCCCCCC3=C[C@H](C)OC3=O)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,0.41,Inhibition of NADH oxidase activity.,active,CHEMBL749252
CHEMBL145554,CCCCCCCCCC[C@H](O)[C@H]1CC[C@@H]([C@@H]2CC[C@H]([C@H](O)CCCCCCCCCC/C(CC3=C[C@H](C)OC3=O)=N\O)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,0.25,Inhibition of NADH oxidase activity.,active,CHEMBL749252
CHEMBL145449,CCCCCCCCCC[C@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@H](O)CCCCCCCCCCCCC3=C[C@H](C)OC3=O)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,0.32,Inhibition of NADH oxidase activity.,active,CHEMBL749252
CHEMBL145624,CCCCCCCCCC[C@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@H](O)CCCCC(=O)CCCCCCCC3=C[C@H](C)OC3=O)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,1.52,Inhibition of NADH oxidase activity.,active,CHEMBL749252
CHEMBL145222,CCCCCCCCCC[C@H](O)[C@H]1CC[C@@H]([C@@H]2CC[C@H]([C@H](O)CCCCCCCC[C@@H](O)CC3=C[C@H](C)OC3=O)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,0.33,Inhibition of NADH oxidase activity.,active,CHEMBL749252
CHEMBL145073,CCCCCC[C@@H](CCC[C@H](OS(C)(=O)=O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@@H](CCCCCCCCCCCCC3=C[C@H](C)OC3=O)OS(C)(=O)=O)O2)O1)OS(C)(=O)=O,Mitochondrial complex I; NADH oxidoreductase,IC50,14.1,Inhibition of NADH oxidase activity.,active,CHEMBL749252
CHEMBL145455,CCCCCCCCCC[C@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@H](O)CCCCC(O)CCCCCCCC3=C[C@H](C)OC3=O)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,0.95,Inhibition of NADH oxidase activity.,active,CHEMBL749252
CHEMBL145064,CCCCCC(CCCC[C@H](OS(C)(=O)=O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@@H](CCCCCCCCCCCCC3=C[C@H](C)OC3=O)OS(C)(=O)=O)O2)O1)OS(C)(=O)=O,Mitochondrial complex I; NADH oxidoreductase,IC50,2.9,Inhibition of NADH oxidase activity.,active,CHEMBL749252
CHEMBL41177,CCCCCC[C@H](O)CCC[C@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@H](O)CCCCCCCCCCCCC3=C[C@H](C)OC3=O)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,0.59,Inhibition of NADH oxidase activity.,active,CHEMBL749252
CHEMBL141607,CCCCCCCCCC[C@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@H](O)CCCC/C(CCCCCCCC3=C[C@H](C)OC3=O)=N\O)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,0.34,Inhibition of NADH oxidase activity.,active,CHEMBL749252
CHEMBL359434,CCCCCC/C(CCC[C@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@H](O)CCCCCCCCCCCCC3=C[C@H](C)OC3=O)O2)O1)=N\O,Mitochondrial complex I; NADH oxidoreductase,IC50,0.74,Inhibition of NADH oxidase activity.,active,CHEMBL749252
CHEMBL142276,CCCCCCCCCCC(=O)[C@H]1CC[C@@H]([C@@H]2CC[C@H]([C@H](O)CCCCCCCCCCC(=O)CC3=C[C@H](C)OC3=O)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,0.34,Inhibition of NADH oxidase activity.,active,CHEMBL749252
CHEMBL344296,CCCCCC[C@H](CCC[C@@H](N=[N+]=[N-])[C@H]1CC[C@H]([C@H]2CC[C@H]([C@H](CCCCCCCCCCCCC3=C[C@H](C)OC3=O)N=[N+]=[N-])O2)O1)N=[N+]=[N-],Mitochondrial complex I; NADH oxidoreductase,IC50,18,Inhibition of NADH oxidase activity.,active,CHEMBL749252
CHEMBL145563,CCCCCC[C@@H](CCC[C@H](OC(C)=O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@@H](CCCCCCCCCCCCC3=C[C@H](C)OC3=O)OC(C)=O)O2)O1)OC(C)=O,Mitochondrial complex I; NADH oxidoreductase,IC50,5,Inhibition of NADH oxidase activity.,active,CHEMBL749252
CHEMBL145485,CCCCCCCCCC[C@H](OC(C)=O)[C@H]1CC[C@@H]([C@@H]2CC[C@H]([C@@H](CCCCCCCCCC[C@H](CC3=C[C@H](C)OC3=O)OC(C)=O)OC(C)=O)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,1.46,Inhibition of NADH oxidase activity.,active,CHEMBL749252
CHEMBL144981,CCCCCCCCCC[C@H](O)[C@H]1CC[C@@H]([C@@H]2CC[C@H]([C@H](O)CCCCCCCCCCC(=O)CC3=C[C@H](C)OC3=O)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,0.42,Inhibition of NADH oxidase activity.,active,CHEMBL749252
CHEMBL145484,CCCCCCCCCCC(=O)[C@H]1CC[C@H]([C@H]2CC[C@H](C(=O)CCCCC(=O)CCCCCCCC3=C[C@H](C)OC3=O)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,1.65,Inhibition of NADH oxidase activity.,active,CHEMBL749252
CHEMBL211345,CCCCC(CC)CCC[C@@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@H](O)CCCC(CC)CCCC)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,870,Inhibition of bovine mitochondrial NADH-ubiquinone oxidoreductase by NADH oxidase assay,active,CHEMBL853536
CHEMBL377863,CCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@H](O)CCCC(CCC)CCC)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,27,Inhibition of bovine mitochondrial NADH-ubiquinone oxidoreductase by NADH oxidase assay,active,CHEMBL853536
CHEMBL211178,CCCCCCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@@H](C)O)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,410,Inhibition of bovine mitochondrial NADH-ubiquinone oxidoreductase by NADH oxidase assay,active,CHEMBL853536
CHEMBL377013,CCCCCCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@H](O)CCCCCC)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,34,Inhibition of bovine mitochondrial NADH-ubiquinone oxidoreductase by NADH oxidase assay,active,CHEMBL853536
CHEMBL209302,CCCCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@H](O)CCCCCCCC)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,7.5,Inhibition of bovine mitochondrial NADH-ubiquinone oxidoreductase by NADH oxidase assay,active,CHEMBL853536
CHEMBL208839,CCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@H](O)CCCCCC)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,3.2,Inhibition of bovine mitochondrial NADH-ubiquinone oxidoreductase by NADH oxidase assay,active,CHEMBL853536
CHEMBL379529,CCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@H](O)CC)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,45,Inhibition of bovine mitochondrial NADH-ubiquinone oxidoreductase by NADH oxidase assay,active,CHEMBL853536
CHEMBL211884,CCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@@H](C)O)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,280,Inhibition of bovine mitochondrial NADH-ubiquinone oxidoreductase by NADH oxidase assay,active,CHEMBL853536
CHEMBL208980,CCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@H](O)CCCCCCCC)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,45,Inhibition of bovine mitochondrial NADH-ubiquinone oxidoreductase by NADH oxidase assay,active,CHEMBL853536
CHEMBL464549,CCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@H](O)CCCCCCCCCC)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,1.7,Inhibition of bovine mitochondrial NADH-ubiquinone oxidoreductase by NADH oxidase assay,active,CHEMBL853536
CHEMBL211108,CCCCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@H](O)CCCCCCCCCCCC)O2)O1,Mitochondrial complex I; NADH oxidoreductase,IC50,9,Inhibition of bovine mitochondrial NADH-ubiquinone oxidoreductase by NADH oxidase assay,active,CHEMBL853536
CHEMBL270860,CCCc1c(C/C=C(\C)C/C=C/C(C)C)[nH]c(=O)c(C)c1O,Mitochondrial complex I; NADH oxidoreductase,IC50,461,Inhibition of NADH-ubiquinone oxidoreductase assessed as NADH oxidase activity in bovine heart submitochondrial particles,active,CHEMBL948046
CHEMBL272733,C/C=C(\C)[C@H](O)[C@H](C)/C=C(C)/C=C/C/C(C)=C/Cc1nc(OC)c(OC)c(O)c1C,Mitochondrial complex I; NADH oxidoreductase,IC50,5,Inhibition of NADH-ubiquinone oxidoreductase assessed as NADH oxidase activity in bovine heart submitochondrial particles,active,CHEMBL948046
CHEMBL258096,CCCc1c(C/C=C(\C)C/C=C/C(C)(C)C)[nH]c(=O)c(C)c1O,Mitochondrial complex I; NADH oxidoreductase,IC50,183,Inhibition of NADH-ubiquinone oxidoreductase assessed as NADH oxidase activity in bovine heart submitochondrial particles,active,CHEMBL948046
CHEMBL2269125,CCCCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@@H](O)CCCCCCCCCCCCCCC2=C[C@H](C)OC2=O)O1,NADH-ubiquinone oxidoreductase chain 1,IC50,17,Inhibition of Bos taurus (bovine) mitochodrial complex 1 isolated from heart submitochondrial particle by NADH oxidase assay,active,CHEMBL3059591
CHEMBL2269126,CCCCCCCCCCCC[C@H](O)[C@H]1CC[C@H]([C@H](O)CCCCCCCCCCCCCCC2=C[C@H](C)OC2=O)O1,NADH-ubiquinone oxidoreductase chain 1,IC50,16,Inhibition of Bos taurus (bovine) mitochodrial complex 1 isolated from heart submitochondrial particle by NADH oxidase assay,active,CHEMBL3059591
CHEMBL2269127,CCCCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H](O)CCCC[C@@H](O)CCCCCCCC2=C[C@H](C)OC2=O)O1,NADH-ubiquinone oxidoreductase chain 1,IC50,2,Inhibition of Bos taurus (bovine) mitochodrial complex 1 isolated from heart submitochondrial particle by NADH oxidase assay,active,CHEMBL3059591
CHEMBL445024,CCCCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H](O)CCCC[C@H](O)CCCCCCCC2=C[C@H](C)OC2=O)O1,NADH-ubiquinone oxidoreductase chain 1,IC50,1.5,Inhibition of Bos taurus (bovine) mitochodrial complex 1 isolated from heart submitochondrial particle by NADH oxidase assay,active,CHEMBL3059591
CHEMBL396297,CCCCCCCCCCCC[C@H](O)[C@@H]1CC[C@H]([C@H](O)CCCCCCCCCCCCC2=C[C@H](C)OC2=O)O1,NADH-ubiquinone oxidoreductase chain 1,IC50,2.1,Inhibition of Bos taurus (bovine) mitochodrial complex 1 isolated from heart submitochondrial particle by NADH oxidase assay,active,CHEMBL3059591
CHEMBL2272027,COC1=C(OC)C(=O)C(CCCCCCN(C)C(=O)c2ccc(Oc3ccc(C(C)(C)C)cc3)cc2)=C(C)C1=O,NADH-ubiquinone oxidoreductase chain 1,IC50,610,Inhibition of Bos taurus (bovine) mitochondrial complex 1 assessed as reduction in enzyme activity by NADH-DU oxidoreductase assay,active,CHEMBL3060412
CHEMBL2272026,COC1=C(OC)C(=O)C(CCN(C)C(=O)c2ccc(Oc3ccc(C(C)(C)C)cc3)cc2)=C(C)C1=O,NADH-ubiquinone oxidoreductase chain 1,IC50,760,Inhibition of Bos taurus (bovine) mitochondrial complex 1 assessed as reduction in enzyme activity by NADH-DU oxidoreductase assay,active,CHEMBL3060412
CHEMBL2272025,CCCCc1ccc(Oc2ccc(C(=O)N(C)CC3=C(C)C(=O)C(OC)=C(OC)C3=O)cc2)cc1,NADH-ubiquinone oxidoreductase chain 1,IC50,840,Inhibition of Bos taurus (bovine) mitochondrial complex 1 assessed as reduction in enzyme activity by NADH-DU oxidoreductase assay,active,CHEMBL3060412
CHEMBL2272023,COC1=C(OC)C(=O)C(CNC(=O)c2ccc(Oc3ccc(C(C)(C)C)cc3)cc2)=C(C)C1=O,NADH-ubiquinone oxidoreductase chain 1,IC50,530,Inhibition of Bos taurus (bovine) mitochondrial complex 1 assessed as reduction in enzyme activity by NADH-DU oxidoreductase assay,active,CHEMBL3060412
CHEMBL2272022,CCN(CC1=C(C)C(=O)C(OC)=C(OC)C1=O)C(=O)c1ccc(Oc2ccc(C(C)(C)C)cc2)cc1,NADH-ubiquinone oxidoreductase chain 1,IC50,630,Inhibition of Bos taurus (bovine) mitochondrial complex 1 assessed as reduction in enzyme activity by NADH-DU oxidoreductase assay,active,CHEMBL3060412
CHEMBL2272021,COC1=C(OC)C(=O)C(CN(C)C(=O)c2ccc(Oc3ccc(C(C)(C)C)cc3)cc2)=C(C)C1=O,NADH-ubiquinone oxidoreductase chain 1,IC50,88,Inhibition of Bos taurus (bovine) mitochondrial complex 1 assessed as reduction in enzyme activity by NADH-DU oxidoreductase assay,active,CHEMBL3060412
