molecule_chembl_id,canonical_smiles,target_pref_name,standard_type,standard_value,assay_description,bioactivity_class,assay_chembl_id
CHEMBL1091988,O=c1[nH]c(=O)n([C@H]2C[C@H](n3cc(-c4ccc(Cl)cc4)nn3)[C@@H](CO)O2)cc1/C=C/Br,"Thymidine kinase, mitochondrial",IC50,36,Inhibition of human recombinant mitochondrial thymidine kinase 2 assessed as inhibition of [methyl-3H]dThd phosphorylation after 30 mins by scintillation counting,active,CHEMBL1111768
CHEMBL1091872,CNC(=O)c1ccc(C(OCCCCCCCCn2cc(C)c(=O)[nH]c2=O)(c2ccccc2)c2ccccc2)cc1,"Thymidine kinase, mitochondrial",IC50,400,Inhibition of thymidine kinase 2,active,CHEMBL1111766
CHEMBL1091873,Cc1cn([C@H]2C[C@H](NC(=S)Nc3ccc(Cl)c(C(F)(F)F)c3)[C@@H](CO)O2)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,150,Inhibition of human recombinant mitochondrial thymidine kinase 2 assessed as inhibition of [methyl-3H]dThd phosphorylation after 30 mins by scintillation counting,active,CHEMBL1111768
CHEMBL1823506,Cc1cn([C@H]2C[C@@H](O)CO2)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,91,Inhibition of human mitochondrial TK2 assessed as inhibition of [methyl-3H]dThd phosphorylation after 30 mins by scintillation counting,active,CHEMBL1827425
CHEMBL1823507,O=c1ccn([C@H]2C[C@@H](O)CO2)c(=O)[nH]1,"Thymidine kinase, mitochondrial",IC50,60,Inhibition of human mitochondrial TK2 assessed as inhibition of [methyl-3H]dThd phosphorylation after 30 mins by scintillation counting,active,CHEMBL1827425
CHEMBL1823508,Nc1ncnc2c1ncn2[C@H]1C[C@@H](O)CO1,"Thymidine kinase, mitochondrial",IC50,200,Inhibition of human mitochondrial TK2 assessed as inhibition of [methyl-3H]dThd phosphorylation after 30 mins by scintillation counting,active,CHEMBL1827425
CHEMBL1821745,Nc1ccn([C@H]2C[C@@H](O)CO2)c(=O)n1,"Thymidine kinase, mitochondrial",IC50,200,Inhibition of human mitochondrial TK2 assessed as inhibition of [methyl-3H]dThd phosphorylation after 30 mins by scintillation counting,active,CHEMBL1827425
CHEMBL103283,Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,285000,Inhibitory concentration against mitochondrial thymidine kinase (TK-2),inactive,CHEMBL815477
CHEMBL3143823,CCCCCCCCO[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1ccc(N)nc1=O,"Thymidine kinase, mitochondrial",IC50,1000000,Inhibitory concentration against mitochondrial thymidine kinase (TK-2),inactive,CHEMBL815477
CHEMBL400411,CCCCCCCCO[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(C)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,120000,Inhibitory concentration against mitochondrial thymidine kinase (TK-2),inactive,CHEMBL815477
CHEMBL3143826,Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2OCc2ccccc2)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,801000,Inhibitory concentration against mitochondrial thymidine kinase (TK-2),inactive,CHEMBL815477
CHEMBL399413,COCC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(/C=C/Br)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,402000,Inhibitory concentration against mitochondrial thymidine kinase (TK-2),inactive,CHEMBL815477
CHEMBL803,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,"Thymidine kinase, mitochondrial",IC50,1000000,Inhibitory concentration against mitochondrial thymidine kinase (TK-2),inactive,CHEMBL815477
CHEMBL392346,CCCCC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(C)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,1000000,Inhibitory concentration against mitochondrial thymidine kinase (TK-2),inactive,CHEMBL815477
CHEMBL219908,Cc1cn(C/C=C\COC(c2ccccc2)(c2ccccc2)c2cc[n+](C)cc2)c(=O)[nH]c1=O.[I-],"Thymidine kinase, mitochondrial",IC50,114000,Inhibition of [3H]methyl dThd phosphorylation by TK2,inactive,CHEMBL908767
CHEMBL400234,CCCCCCCCC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1ccc(N)nc1=O,"Thymidine kinase, mitochondrial",IC50,1000000,Inhibition of human TK2 assessed as [methyl-3H]dThd phosphorylation,inactive,CHEMBL886767
CHEMBL241166,CCCCCCCC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2OC(=O)CCCCCCC)c(=O)[nH]1,"Thymidine kinase, mitochondrial",IC50,500000,Inhibition of human TK2 assessed as [methyl-3H]dThd phosphorylation,inactive,CHEMBL886767
CHEMBL401029,CCCCC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,"Thymidine kinase, mitochondrial",IC50,500000,Inhibition of human TK2 assessed as [methyl-3H]dThd phosphorylation,inactive,CHEMBL886767
CHEMBL241793,CCCCCCCC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,"Thymidine kinase, mitochondrial",IC50,500000,Inhibition of human TK2 assessed as [methyl-3H]dThd phosphorylation,inactive,CHEMBL886767
CHEMBL240933,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]1,"Thymidine kinase, mitochondrial",IC50,500000,Inhibition of human TK2 assessed as [methyl-3H]dThd phosphorylation,inactive,CHEMBL886767
CHEMBL240717,NCCCCCC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(/C=C/Br)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,500000,Inhibition of human TK2 assessed as [methyl-3H]dThd phosphorylation,inactive,CHEMBL886767
CHEMBL400233,NCCCC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(/C=C/Br)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,187000,Inhibition of human TK2 assessed as [methyl-3H]dThd phosphorylation,inactive,CHEMBL886767
CHEMBL240510,CC(C)(C)OC(=O)NCCCCCC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(/C=C/Br)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,61000,Inhibition of human TK2 assessed as [methyl-3H]dThd phosphorylation,inactive,CHEMBL886767
CHEMBL398594,CC(C)(C)OC(=O)NCCCC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(/C=C/Br)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,55000,Inhibition of human TK2 assessed as [methyl-3H]dThd phosphorylation,inactive,CHEMBL886767
CHEMBL241407,O=C(Cc1ccccc1)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(/C=C/Br)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,74000,Inhibition of human TK2 assessed as [methyl-3H]dThd phosphorylation,inactive,CHEMBL886767
CHEMBL401439,CCCCCCCCCC(=O)N[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(C)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,480000,Inhibition of human TK2 assessed as [methyl-3H]dThd phosphorylation,inactive,CHEMBL886767
CHEMBL241406,CCCCCCCCO[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(C)c(=O)n(CCCCCCCC)c1=O,"Thymidine kinase, mitochondrial",IC50,1000000,Inhibition of human TK2 assessed as [methyl-3H]dThd phosphorylation,inactive,CHEMBL886767
CHEMBL241196,CCCCCCCCn1c(=O)c(C)cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c1=O,"Thymidine kinase, mitochondrial",IC50,500000,Inhibition of human TK2 assessed as [methyl-3H]dThd phosphorylation,inactive,CHEMBL886767
CHEMBL241195,Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2OCc2ccccc2)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,801000,Inhibition of human TK2 assessed as [methyl-3H]dThd phosphorylation,inactive,CHEMBL886767
CHEMBL240124,CCCCCCCC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(C)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,120000,Inhibition of human TK2 assessed as [methyl-3H]dThd phosphorylation,inactive,CHEMBL886767
CHEMBL400618,CCCCCCCCCC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(/C=C/Br)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,97000,Inhibition of human fibroblast mitochondrial TK2 using dCyd substrate,inactive,CHEMBL886786
CHEMBL1092055,Cc1cn([C@H]2C[C@H](NC(=S)Nc3ccc(Cl)c(C(F)(F)F)c3)[C@@H](COC(c3ccccc3)(c3ccccc3)c3ccccc3)O2)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,500000,Inhibition of human recombinant mitochondrial thymidine kinase 2 assessed as inhibition of [methyl-3H]dThd phosphorylation after 30 mins by scintillation counting,inactive,CHEMBL1111768
CHEMBL605255,O=c1[nH]c(=O)n(C2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1/C=C\Br,"Thymidine kinase, mitochondrial",IC50,43000,Inhibitory concentration against mitochondrial thymidine kinase (TK-2),intermediate,CHEMBL815477
CHEMBL238635,CCCCCCCC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(/C=C/Br)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,6300,Inhibitory concentration against mitochondrial thymidine kinase (TK-2),intermediate,CHEMBL815477
CHEMBL400410,CCCCCCCCCCCC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(C)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,28000,Inhibitory concentration against mitochondrial thymidine kinase (TK-2),intermediate,CHEMBL815477
CHEMBL392957,CCCCCCCCCC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(C)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,27000,Inhibitory concentration against mitochondrial thymidine kinase (TK-2),intermediate,CHEMBL815477
CHEMBL101135,Cc1cn(C/C=C\COC(c2ccccc2)(c2ccccc2)c2ccccc2)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,1500,Inhibition of [3H]methyl dThd phosphorylation by TK2,intermediate,CHEMBL908767
CHEMBL385954,CNC(=O)c1ccc(C(OC/C=C\Cn2cc(C)c(=O)[nH]c2=O)(c2ccccc2)c2ccccc2)cc1,"Thymidine kinase, mitochondrial",IC50,1900,Inhibition of [3H]methyl dThd phosphorylation by TK2,intermediate,CHEMBL908767
CHEMBL373998,Cc1cn(C/C=C\COC(c2ccccc2)(c2ccccc2)c2ccncc2)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,1800,Inhibition of [3H]methyl dThd phosphorylation by TK2,intermediate,CHEMBL908767
CHEMBL373997,Cc1cn(C/C=C\COC(c2ccccc2)(c2ccccc2)c2ccc(Cl)cc2)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,2400,Inhibition of [3H]methyl dThd phosphorylation by TK2,intermediate,CHEMBL908767
CHEMBL219510,Cc1cn(CCOCCOC(c2ccccc2)(c2ccccc2)c2ccncc2)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,23000,Inhibition of [3H]methyl dThd phosphorylation by TK2,intermediate,CHEMBL908767
CHEMBL219458,Cc1cn(CCOCCOC(c2ccccc2)(c2ccccc2)c2ccc(Cl)cc2)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,5200,Inhibition of [3H]methyl dThd phosphorylation by TK2,intermediate,CHEMBL908767
CHEMBL438603,Cc1cn(CCCCCCOC(c2ccccc2)(c2ccccc2)c2cc[n+](C)cc2)c(=O)[nH]c1=O.[I-],"Thymidine kinase, mitochondrial",IC50,23000,Inhibition of [3H]methyl dThd phosphorylation by TK2,intermediate,CHEMBL908767
CHEMBL219960,Cc1cn(CCCCCCOC(c2ccccc2)(c2ccccc2)c2ccc(Cl)cc2)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,1900,Inhibition of [3H]methyl dThd phosphorylation by TK2,intermediate,CHEMBL908767
CHEMBL219905,Cc1cn(CCOCCOC(c2ccccc2)(c2ccccc2)c2ccccc2)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,9700,Inhibition of [3H]methyl dThd phosphorylation by TK2,intermediate,CHEMBL908767
CHEMBL374244,Cc1cn(CCCCCCCCOC(c2ccccc2)(c2ccccc2)c2ccccc2)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,45000,Inhibition of [3H]methyl dThd phosphorylation by TK2,intermediate,CHEMBL908767
CHEMBL219367,Cc1cn(CCCCCCCOC(c2ccccc2)(c2ccccc2)c2ccccc2)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,4700,Inhibition of [3H]methyl dThd phosphorylation by TK2,intermediate,CHEMBL908767
CHEMBL216997,Cc1cn(CCCCCOC(c2ccccc2)(c2ccccc2)c2ccccc2)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,2500,Inhibition of [3H]methyl dThd phosphorylation by TK2,intermediate,CHEMBL908767
CHEMBL384435,Cc1cn(CCCOC(c2ccccc2)(c2ccccc2)c2ccccc2)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,45000,Inhibition of [3H]methyl dThd phosphorylation by TK2,intermediate,CHEMBL908767
CHEMBL400232,CC(C)(C)OC(=O)NCCCCCCCCCCCC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(/C=C/Br)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,3800,Inhibition of human TK2 assessed as [methyl-3H]dThd phosphorylation,intermediate,CHEMBL886767
CHEMBL240716,CC(C)(C)OC(=O)NCCCCCCCC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(/C=C/Br)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,6400,Inhibition of human TK2 assessed as [methyl-3H]dThd phosphorylation,intermediate,CHEMBL886767
CHEMBL241408,COc1ccc(CC(=O)O[C@H]2[C@H](O)[C@@H](CO)O[C@H]2n2cc(/C=C/Br)c(=O)[nH]c2=O)cc1,"Thymidine kinase, mitochondrial",IC50,44000,Inhibition of human TK2 assessed as [methyl-3H]dThd phosphorylation,intermediate,CHEMBL886767
CHEMBL70046,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1/C=C/Br,"Thymidine kinase, mitochondrial",IC50,43000,Inhibition of human TK2 assessed as [methyl-3H]dThd phosphorylation,intermediate,CHEMBL886767
CHEMBL1092729,Cc1cn([C@H]2C[C@H](n3ccnn3)[C@@H](CO)O2)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,4700,Inhibition of human recombinant mitochondrial thymidine kinase 2 assessed as inhibition of [methyl-3H]dThd phosphorylation after 30 mins by scintillation counting,intermediate,CHEMBL1111768
CHEMBL1091719,Cc1cn([C@H]2C[C@H](n3cc(-c4ccccn4)nn3)[C@@H](CO)O2)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,1300,Inhibition of human recombinant mitochondrial thymidine kinase 2 assessed as inhibition of [methyl-3H]dThd phosphorylation after 30 mins by scintillation counting,intermediate,CHEMBL1111768
CHEMBL1090869,Cc1cn([C@H]2C[C@H](n3nncc3-c3ccccc3)[C@@H](CO)O2)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,1100,Inhibition of human recombinant mitochondrial thymidine kinase 2 assessed as inhibition of [methyl-3H]dThd phosphorylation after 30 mins by scintillation counting,intermediate,CHEMBL1111768
CHEMBL1091210,Cc1cn([C@H]2C[C@H](n3nncc3-c3ccc(Cl)cc3)[C@@H](CO)O2)c(=O)[nH]c1=O,"Thymidine kinase, mitochondrial",IC50,4000,Inhibition of human recombinant mitochondrial thymidine kinase 2 assessed as inhibition of [methyl-3H]dThd phosphorylation after 30 mins by scintillation counting,intermediate,CHEMBL1111768
